-2.182920574164134209e+00,-4.967869456141576379e+00,6.947505511638039921e-02
-1.771908017356579546e+00,-5.109383653257981273e+00,6.086710851073937750e-02
-1.349019926349086740e+00,-5.216668851146383901e+00,5.185128444724308727e-02
-9.169899253471832656e-01,-5.288621924849713274e+00,4.248416136421994532e-02
-4.786716812638834861e-01,-5.324338004427648485e+00,3.282582698344749250e-02
-3.702824089111966810e-02,-5.323125567361108423e+00,2.293970243685176241e-02
4.048806580727485338e-01,-5.284521759922069961e+00,1.289232201245140742e-02
8.439135371508308392e-01,-5.208307693562287177e+00,2.753062206683155530e-03
1.276864602014774031e+00,-5.094523400208274211e+00,-7.406186009911807852e-03
1.700483821004289187e+00,-4.943482065804542636e+00,-1.751140729504468280e-02
2.111499785565877030e+00,-4.755783097095897638e+00,-2.748691912467496334e-02
2.506645413087816188e+00,-4.532323515924487900e+00,-3.725589952440881009e-02
2.882686466270287351e+00,-4.274307122561975092e+00,-4.674098708351556719e-02
3.236452758240179861e+00,-3.983250829928712822e+00,-5.586495280992229834e-02
3.564871790361408443e+00,-3.660987549701504751e+00,-6.455144073580450226e-02
3.865004433070695189e+00,-3.309665015270717436e+00,-7.272577111026545804e-02
4.134082114023485133e+00,-2.931739961026988972e+00,-8.031579660467144666e-02
4.369544829393912089e+00,-2.529967147401316119e+00,-8.725279834454661987e-02
4.569079152362222729e+00,-2.107382829672950653e+00,-9.347240495807482286e-02
4.730655288292233251e+00,-1.667282416592426930e+00,-9.891551443017163048e-02
4.852562130435605248e+00,-1.213192249995292959e+00,-1.035291956417273146e-01
4.933439214722430854e+00,-7.488356528072681595e-01,-1.072675443387199890e-01
4.972304467527509431e+00,-2.780936303461921111e-01,-1.100924671848621805e-01
4.968576693791009191e+00,1.950391447347860630e-01,-1.119743677286774847e-01
4.922091868111296620e+00,6.665021962025254876e-01,-1.128927097084354153e-01
4.833112467032670168e+00,1.132219877292703902e+00,-1.128364361677136746e-01
4.702329309846057903e+00,1.588153524593531429e+00,-1.118042272777943213e-01
4.530855645578270696e+00,2.030353772830128634e+00,-1.098045853488825857e-01
4.320213518743882375e+00,2.455011627551209052e+00,-1.068557419311540191e-01
4.072312746180877241e+00,2.858506923407231781e+00,-1.029853887404822699e-01
3.789423121222421642e+00,3.237452899187216460e+00,-9.823024092604969171e-02
3.474140710127838982e+00,3.588735789768094708e+00,-9.263544746260357621e-02
3.129349302936333288e+00,3.909548556813367881e+00,-8.625386878389994239e-02
2.758178215431775104e+00,4.197418137571647279e+00,-7.914524585332347040e-02
2.363957705252592412e+00,4.450225865478155463e+00,-7.137528749166353881e-02
1.950173263871939566e+00,4.666220988402889347e+00,-6.301470388316267324e-02
1.520419983152035748e+00,4.844027463112315246e+00,-5.413821382071430655e-02
1.078358080651678375e+00,4.982644423943631828e+00,-4.482355160024926316e-02
6.276705148104788634e-01,5.081440900206846578e+00,-3.515049678318604709e-02
1.720234436837893566e-01,5.140145485359139066e+00,-2.519994660954673338e-02
-2.849699071141342799e-01,5.158831740773456076e+00,-1.505304696914397389e-02
-7.397815878452125293e-01,5.137900150822765077e+00,-4.790393812135106122e-03
-1.188997274463438503e+00,5.078057439613450796e+00,5.508687048585148016e-03
-1.629340575028549232e+00,4.980294020324234516e+00,1.576677742692844664e-02
-2.057693374298903866e+00,4.845860283789508394e+00,2.590892043510756998e-02
-2.471112403447404571e+00,4.676242351699404054e+00,3.586309192198321172e-02
-2.866842301140513527e+00,4.473137828900703106e+00,4.556059341482630171e-02
-3.242325486979388494e+00,4.238431995043486111e+00,5.493637191765851635e-02
-3.595209201139766275e+00,3.974174783245203457e+00,6.392927303855544530e-02
-3.923350078203470037e+00,3.682558806263509066e+00,7.248223459715204264e-02
-4.224816622126986942e+00,3.365898611398824514e+00,8.054242816942899785e-02
-4.497889936460243376e+00,3.026611275449354821e+00,8.806135603009972168e-02
-4.741063042464869426e+00,2.667198391114522504e+00,9.499491072162187522e-02
-4.953039090447373560e+00,2.290229446224748777e+00,1.013034040750695752e-01
-5.132728738727432294e+00,1.898326556530874232e+00,1.069515719857000863e-01
-5.279246942049748981e+00,1.494150480673411385e+00,1.119085606498029933e-01
-5.391909358323618839e+00,1.080387821359012124e+00,1.161478993349430999e-01
-5.470228550345042073e+00,6.597392986254961844e-01,1.196474641100028907e-01
-5.513910128288556756e+00,2.349089683209720225e-01,1.223894363237992694e-01
-5.522848949634187932e+00,-1.914057494274810645e-01,1.243602590041793382e-01
-5.497125465977915404e+00,-6.165233718012417263e-01,1.255505937605877198e-01
-5.437002280847389457e+00,-1.037787127020287414e+00,1.259552802149308259e-01
-5.342920959066278286e+00,-1.452573342174376947e+00,1.255732994575013417e-01
-5.215499106150231157e+00,-1.858299585287223277e+00,1.244077425235725204e-01
-5.055527715389162680e+00,-2.252432698554753365e+00,1.224657844070174278e-01
-4.863968760361160548e+00,-2.632496855344218734e+00,1.197586636637789220e-01
-4.641952991315858590e+00,-2.996081768097526243e+00,1.163016672034307697e-01
-4.390777874860532393e+00,-3.340851167703664526e+00,1.121141194145463954e-01
-4.111905597419423408e+00,-3.664551667031227034e+00,1.072193743126230586e-01
-3.806961033813295536e+00,-3.965022111874563659e+00,1.016448089322488230e-01
-3.477729562899437354e+00,-4.240203511197120356e+00,9.542181570377436528e-02
-3.126154592503706642e+00,-4.488149624792521664e+00,8.858579105663259845e-02
-2.754334635977760293e+00,-4.707038269788630380e+00,8.117611697690324535e-02
-2.364519762898347643e+00,-4.895183387192407309e+00,7.323613171934000021e-02
-1.959107227155195252e+00,-5.051047885279833949e+00,6.481308534160781787e-02
-1.540636057637523759e+00,-5.173257247444111862e+00,5.595807520368489135e-02
-1.111780380869512808e+00,-5.260613857548179340e+00,4.672595607696210240e-02
-6.753412324849804582e-01,-5.312111955424511756e+00,3.717521906097125822e-02
-2.342366068877734797e-01,-5.326953088668674674e+00,2.736783314375596313e-02
2.085105063774668754e-01,-5.304561874329528415e+00,1.736904300525556402e-02
6.497863430568278087e-01,-5.244601825976089593e+00,7.247116599793618913e-03
1.086403065936258683e+00,-5.146990938936478521e+00,-2.926963781581321672e-03
1.515118140070691899e+00,-5.011916660955732183e+00,-1.307987281658440533e-02
1.932656525728326802e+00,-4.839849809600588415e+00,-2.313638087421123618e-02
2.335735767901910620e+00,-4.631556934823874094e+00,-3.301986400196906674e-02
2.721093977148654641e+00,-4.388110569463894883e+00,-4.265288737522737739e-02
3.085520593446900328e+00,-4.110896767204775593e+00,-5.195786227963229698e-02
3.425889703765666816e+00,-3.801619302418703938e+00,-6.085777409480230132e-02
3.739195547890168392e+00,-3.462299905421521995e+00,-6.927697570500404578e-02
4.022589700461934648e+00,-3.095273935893382067e+00,-7.714203736153121826e-02
4.273419267018539358e+00,-2.703180961622840606e+00,-8.438264039407404604e-02
4.489265286938496580e+00,-2.288949812830492370e+00,-9.093249849866531787e-02
4.667980407188297320e+00,-1.855777825254148139e+00,-9.673028684973417057e-02
4.807724789236581309e+00,-1.407104165969213394e+00,-1.017205562612040065e-01
4.906999149101821445e+00,-9.465773489765658688e-01,-1.058546073404932619e-01
4.964673817709768677e+00,-4.780172834775400226e-01,-1.090912983132873437e-01
4.980012753485844712e+00,-5.372443443937557905e-03,-1.113977601775954229e-01
4.952691545469686041e+00,4.673270132638392416e-01,-1.127499942298512275e-01
4.882808612387321112e+00,9.360191317505301978e-01,-1.131333298473348875e-01
4.770889024760069042e+00,1.396661832837491346e+00,-1.125427246407410126e-01
4.617880641596760150e+00,1.845285031833879597e+00,-1.109828945101269115e-01
4.425142544256559063e+00,2.278041810705885961e+00,-1.084682674299722038e-01
4.194426048322267064e+00,2.691257271249363647e+00,-1.050227615460406494e-01
3.927848859275727023e+00,3.081473789761898896e+00,-1.006793949279393419e-01
3.627863189924735110e+00,3.445491552658835666e+00,-9.547974062315235655e-02
3.297218860479404601e+00,3.780403465302807575e+00,-8.947324608302001381e-02
2.938922544212847043e+00,4.083623776678285466e+00,-8.271644024894737879e-02
2.556194396760350429e+00,4.352910031821648040e+00,-7.527205438633750856e-02
2.152423315226686285e+00,4.586378233254130521e+00,-6.720808405409017805e-02
1.731122019708452253e+00,4.782511344858888513e+00,-5.859681944668879150e-02
1.295883044241219917e+00,4.940161492654532971e+00,-4.951386990136436017e-02
8.503365790552726011e-01,5.058546396816940849e+00,-4.003720586312396051e-02
3.981109351651714312e-01,5.137240702619556565e+00,-3.024623833151529606e-02
-5.720378064603620638e-02,5.176162963490267721e+00,-2.022095207471942893e-02
-5.120883751832745467e-01,5.175559069547827740e+00,-1.004110497362104872e-02
-9.631234297908908282e-01,5.135982914963072687e+00,2.144980014141106145e-04
-1.407014234875454184e+00,5.058275064240904229e+00,1.046865127810204382e-02
-1.840611852043647190e+00,4.943540118818207318e+00,2.064631392982625366e-02
-2.260930464915873017e+00,4.793123409026414095e+00,3.067509469039494951e-02
-2.665161261326209896e+00,4.608587549696856023e+00,4.048565993033914623e-02
-3.050683147191096012e+00,4.391689306726434872e+00,5.001206945503312851e-02
-3.415070628224497806e+00,4.144357131807034023e+00,5.919204616233874477e-02
-3.756099212957235256e+00,3.868669637041798115e+00,6.796718633915579955e-02
-4.071748692519595814e+00,3.566835202929382831e+00,7.628311774604228102e-02
-4.360204642685426180e+00,3.241172843757247790e+00,8.408961270464886117e-02
-4.619858474837950979e+00,2.894094394511756541e+00,9.134066323019333911e-02
-4.849306337525905342e+00,2.528088033025293502e+00,9.799452490135154847e-02
-5.047347141427942496e+00,2.145703109796059938e+00,1.040137356859414663e-01
-5.212979949683035130e+00,1.749536224973240683e+00,1.093651153871656873e-01
-5.345400944096404316e+00,1.342218466454253578e+00,1.140197507776861963e-01
-5.444000146728300571e+00,9.264037038709913574e-01,1.179529708748068562e-01
-5.508358046514374884e+00,5.047578194311782562e-01,1.211443161993663031e-01
-5.538242252268369192e+00,7.994874717191902125e-02,1.235775052669037949e-01
-5.533604266871426702e+00,-3.453628136850810382e-01,1.252404009900976722e-01
-5.494576452672635725e+00,-7.685321486547076475e-01,1.261249791298113543e-01
-5.421469234996553865e+00,-1.186938879442997585e+00,1.262273004182595804e-01
-5.314768568966469431e+00,-1.597995054360005662e+00,1.255474874891392145e-01
-5.175133674337565104e+00,-1.999153112918322206e+00,1.240897072814575869e-01
-5.003395023389125562e+00,-2.387913856498099729e+00,1.218621591303645640e-01
-4.800552547836891115e+00,-2.761834552556948541e+00,1.188770683129412448e-01
-4.567774011893999564e+00,-3.118537294378886049e+00,1.151506843727668483e-01
-4.306393479760903809e+00,-3.455717731651492652e+00,1.107032830975376581e-01
-4.017909786740924361e+00,-3.771154278986946995e+00,1.055591705630921917e-01
-3.703984903710064724e+00,-4.062717899510486674e+00,9.974668718012390245e-02
-3.366442064763549347e+00,-4.328382548383498118e+00,9.329820918358276705e-02
-3.007263507584562845e+00,-4.566236346077575448e+00,8.625014448858267513e-02
-2.628587655650453492e+00,-4.774493532770919479e+00,7.864291930291990307e-02
-2.232705551208293393e+00,-4.951507232753392884e+00,7.052095134133801180e-02
-1.822056328631356692e+00,-5.095783030542048841e+00,6.193260494149238626e-02
-1.399221500176119015e+00,-5.205993327897735945e+00,5.293012285292968827e-02
-9.669178114392299461e-01,-5.280992412561830385e+00,4.356952898166854826e-02
-5.279884134065683243e-01,-5.319832124938729478e+00,3.391049595488720286e-02
-8.539209363399913322e-02,-5.321777958042826384e+00,2.401617106138580204e-02
3.578096871764471221e-01,-5.286325369101419369e+00,1.395295397034712788e-02
7.984681928950554397e-01,-5.213216019063977136e+00,3.790219687059252426e-03
1.233365456931180715e+00,-5.102453590367480807e+00,-6.400019471288124692e-03
1.659235145640195030e+00,-4.954318765875002306e+00,-1.654351844237084840e-02
2.072786352491439388e+00,-4.769382886040948399e+00,-2.656427504713353843e-02
2.470730357784193920e+00,-4.548519741082473367e+00,-3.638507971456934192e-02
2.849810291814679264e+00,-4.292914905159379124e+00,-4.592814037675198302e-02
3.206833523710137968e+00,-4.004071985930694133e+00,-5.511578115938894212e-02
3.538706465805605550e+00,-3.683815151463218918e+00,-6.387121057957616255e-02
3.842471338511087797e+00,-3.334287313420073229e+00,-7.211935164947888555e-02
4.115344289279433632e+00,-2.957943396263219338e+00,-7.978772268768416498e-02
4.354754109831405096e+00,-2.557538211041155307e+00,-8.680735392716094900e-02
4.558380658375070560e+00,-2.136108581249752891e+00,-9.311372139872146902e-02
4.724191979611467751e+00,-1.696949536397702296e+00,-9.864767632109494588e-02
4.850479036685458212e+00,-1.243584591907943793e+00,-1.033563456262091007e-01
4.935886936984559270e+00,-7.797303636338582811e-01,-1.071939775726822724e-01
4.979441556755177523e+00,-3.092560096187125795e-01,-1.101227059016268300e-01
4.980570553369394915e+00,1.638617642889424464e-01,-1.121132068517216723e-01
4.939117899589328786e+00,6.355871717836989454e-01,-1.131452256650408300e-01
4.855351276844778852e+00,1.101876131532119718e+00,-1.132079529532242362e-01
4.729961914397981637e+00,1.558728074945750164e+00,-1.123002362986901537e-01
4.564056743467323152e+00,2.002237403209477407e+00,-1.104306184580239047e-01
4.359143031463885265e+00,2.428643214336882572e+00,-1.076172001335527761e-01
4.117105951226715632e+00,2.834375987818745557e+00,-1.038873320388735977e-01
3.840179803637830958e+00,3.216100049569808217e+00,-9.927714744073661002e-02
3.530913831823465188e+00,3.570750832948813347e+00,-9.383095207992032949e-02
3.192133728095945422e+00,3.895566187608485720e+00,-8.760049299966134184e-02
2.826900033057551997e+00,4.188111248950293408e+00,-8.064413109299441162e-02
2.438464657922148060e+00,4.446296648281063746e+00,-7.302594399853537532e-02
2.030226729716530620e+00,4.668390099746432931e+00,-6.481478633513457210e-02
1.605688872837840897e+00,4.853021629801843595e+00,-5.608333329162968478e-02
1.168414910985497324e+00,4.999182907234905215e+00,-4.690713149009038963e-02
7.219898140261701291e-01,5.106221279760250198e+00,-3.736367808807183194e-02
2.699825384247612203e-01,5.173829224441599095e+00,-2.753154556983732071e-02
-1.840877699679586699e-01,5.202029974915347132e+00,-1.748956588426567316e-02
-6.367819150896563141e-01,5.191160102840534307e+00,-7.316083774132217665e-03
-1.084766994276990637e+00,5.141849810467852500e+00,2.911714482323761802e-03
-1.524838946370207671e+00,5.055001643090669461e+00,1.311839397477124365e-02
-1.953941418244692141e+00,4.931768262066398734e+00,2.323078559687432459e-02
-2.369181152891373543e+00,4.773529838340127007e+00,3.317842423378094402e-02
-2.767840167411490526e+00,4.581871539381976000e+00,4.289391474089159634e-02
-3.147385032571139440e+00,4.358561494475171827e+00,5.231323108753710427e-02
-3.505473589643992138e+00,4.105529538468210227e+00,6.137595493035417210e-02
-3.839959448312516788e+00,3.824846955361944634e+00,7.002546038815542218e-02
-4.148894604628688754e+00,3.518707372312082082e+00,7.820905197743351078e-02
-4.430530503527106312e+00,3.189408892767012116e+00,8.587806260000034608e-02
-4.683317848900342639e+00,2.839337504798454592e+00,9.298791821236108979e-02
-4.905905438158385756e+00,2.470951756958747580e+00,9.949817540436493857e-02
-5.097138269445879111e+00,2.086768658591284797e+00,1.053725376185541407e-01
-5.256055139807817689e+00,1.689350733584046083e+00,1.105788551890890953e-01
-5.381885922713707693e+00,1.281294135134099399e+00,1.150891137995773417e-01
-5.474048684266931808e+00,8.652177132023415318e-01,1.188794153744394538e-01
-5.532146769644957551e+00,4.437529150388755950e-01,1.219299548438187303e-01
-5.555965965104316062e+00,1.953439158596687042e-02,1.242249956670543887e-01
-5.545471816321318137e+00,-4.048088220410180349e-01,1.257528464693138115e-01
-5.500807160861107548e+00,-8.266616860720401583e-01,1.265058406413358538e-01
-5.422289911005023555e+00,-1.243431230137964416e+00,1.264803202717190433e-01
-5.310411102778518355e+00,-1.652554455428040470e+00,1.256766253210030437e-01
-5.165833207524022974e+00,-2.051506196366129853e+00,1.240990885016355905e-01
-4.989388683449662132e+00,-2.437807070036672741e+00,1.217560358915231872e-01
-4.782078725950369424e+00,-2.809031637387242153e+00,1.186597928744863445e-01
-4.545072156857145274e+00,-3.162816894918444977e+00,1.148266945617986978e-01
-4.279704373876031198e+00,-3.496871208941048081e+00,1.102770993987179371e-01
-3.987476262142544137e+00,-3.808983796226609542e+00,1.050354041930238042e-01
-3.670052949932361308e+00,-4.097034844593963498e+00,9.913005831496543574e-02
-3.329262270133042545e+00,-4.359006354159956409e+00,9.259357430756980090e-02
-2.967092768226516686e+00,-4.592993764058850736e+00,8.546253161351825833e-02
-2.585691076555356460e+00,-4.797218409758433388e+00,7.777756957374486191e-02
-2.187358454044442624e+00,-4.970040831994166020e+00,6.958336529185051023e-02
-1.774546271055009283e+00,-5.109974929130499000e+00,6.092859140092332648e-02
-1.349850201659531290e+00,-5.215702909821148481e+00,5.186584823519128917e-02
-9.160028716372576874e-01,-5.286090961683686196e+00,4.245156442500234301e-02
-4.758647015042940520e-01,-5.320205504048368894e+00,3.274585953463008542e-02
-3.241268181530770898e-02,-5.317329838729075497e+00,2.281236209116616065e-02
4.112731750193701075e-01,-5.276980952684457549e+00,1.271797625996452449e-02
8.520259437001471703e-01,-5.198926161461076667e+00,2.532590565157479337e-03
1.286610660745635126e+00,-5.083199214226442386e+00,-7.671277505456501958e-03
1.711746121359708939e+00,-4.930115412635287520e+00,-1.781890637067184979e-02
2.124129688196433996e+00,-4.740285230273133976e+00,-2.783386884100455538e-02
2.520465115678139689e+00,-4.514625861467866486e+00,-3.763860667316654141e-02
2.897493287816503393e+00,-4.254370083185532891e+00,-4.715508147059772198e-02
3.252025643360685780e+00,-3.961071787505614061e+00,-5.630549953856151674e-02
3.580979922529746062e+00,-3.636607541056183113e+00,-6.501310518434909314e-02
3.881417719607658690e+00,-3.283173557784774932e+00,-7.320303347299633723e-02
4.150583172483566230e+00,-2.903277537625494009e+00,-8.080320974648269594e-02
4.385941973057367882e+00,-2.499724929368565718e+00,-8.774527948259955301e-02
4.585219752202967847e+00,-2.075599322201575170e+00,-9.396554854889740960e-02
4.746438791514004052e+00,-1.634236854592400867e+00,-9.940591087180773722e-02
4.867951953059498571e+00,-1.179194745309970038e+00,-1.040147382785669566e-01
4.948472708166273826e+00,-7.142142894513141549e-01,-1.077477060522157026e-01
4.987100194366684391e+00,-2.431789088571761903e-01,-1.105685277926244242e-01
4.983338339593654354e+00,2.299319149053169475e-01,-1.124495746443959637e-01
4.937108262930640201e+00,7.010917831772549569e-01,-1.133723568736226400e-01
4.848753384710756009e+00,1.166278385146632957e+00,-1.133278500632743657e-01
4.719036943218456237e+00,1.621525037042841122e+00,-1.123166536372707525e-01
4.549131904050818243e+00,2.062971380059709148e+00,-1.103489756876060712e-01
4.340603541938168775e+00,2.486911886263087013e+00,-1.074444447538791120e-01
4.095385253318351459e+00,2.889840917593153424e+00,-1.036317558336244948e-01
3.815748402376431869e+00,3.268493242680643895e+00,-9.894816403329087517e-02
3.504267198093086400e+00,3.619879126970163341e+00,-9.343884450427847321e-02
3.163779734394403409e+00,3.941313357209912382e+00,-8.715614133882007564e-02
2.797346394704697925e+00,4.230437823454792579e+00,-8.015873073759316458e-02
2.408206826730366235e+00,4.485237542150360746e+00,-7.251072494396021417e-02
1.999736638912032349e+00,4.704050246298312921e+00,-6.428074322984583810e-02
1.575404866408387505e+00,4.885569880063004966e+00,-5.554097477889993750e-02
1.138733113980436196e+00,5.028844506422758265e+00,-4.636625588056043912e-02
6.932571190133971495e-01,5.133269262844127212e+00,-3.683318070137732436e-02
2.424913030868413588e-01,5.198575080722146247e+00,-2.701926132396542668e-02
-2.101032934959810583e-01,5.224813922113342279e+00,-1.700214900792767353e-02
-6.611474635939307287e-01,5.212341287220322528e+00,-6.858924962366548181e-03
-1.107368587569807161e+00,5.161796714862182611e+00,3.334534491537937198e-03
-1.545621731282428524e+00,5.074082943166652093e+00,1.350411651796922484e-02
-1.972907230459355787e+00,4.950344326283069307e+00,2.357795484246937370e-02
-2.386384981910600889e+00,4.791945021778114544e+00,3.348684010113936460e-02
-2.783385717241692703e+00,4.600447378325157821e+00,4.316456184595196532e-02
-3.161419569669541740e+00,4.377590868989604367e+00,5.254818772112786890e-02
-3.518182262102029778e+00,4.125271835339184179e+00,6.157828605095703317e-02
-3.851559247914599027e+00,3.845524234167905675e+00,7.019909845771792056e-02
-4.159628127915451223e+00,3.540501513256050892e+00,7.835866922218390207e-02
-4.440659650686564319e+00,3.212459685949057064e+00,8.600893796969058536e-02
-4.693117581335275901e+00,2.863741626468813806e+00,9.310580196795061048e-02
-4.915657697810212667e+00,2.496762568374294666e+00,9.960915390781721612e-02
-5.107126146036321757e+00,2.113996756774673802e+00,1.054829005461491720e-01
-5.266557356525100708e+00,1.717965179908130358e+00,1.106949670538818487e-01
-5.393171696780400204e+00,1.311224286602484135e+00,1.152172913577674401e-01
-5.486373006401110253e+00,8.963555819993477281e-01,1.190258122094995097e-01
-5.545746135674438193e+00,4.759559838733890547e-01,1.221004541735665472e-01
-5.571054583842675711e+00,5.262881512047212773e-02,1.244251122026207718e-01
-5.562238310133332142e+00,-3.710246961624909523e-01,1.259876379697202620e-01
-5.519411768964148202e+00,-7.924135396950051646e-01,1.267798296505547873e-01
-5.442862200277971851e+00,-1.208964800335664114e+00,1.267974263932379608e-01
-5.333048186474522723e+00,-1.618131420168166024e+00,1.260401082741207379e-01
-5.190598468597702464e+00,-2.017399973995400497e+00,1.245115021097410457e-01
-5.016310996005115541e+00,-2.404298584098004898e+00,1.222191930710547353e-01
-4.811152165392603486e+00,-2.776405096326373112e+00,1.191747416197211917e-01
-4.576256186495954559e+00,-3.131355634674596100e+00,1.153937048507368834e-01
-4.312924492811878174e+00,-3.466853645190341560e+00,1.108956608749137179e-01
-4.022625096100532538e+00,-3.780679532061866688e+00,1.057042344033481129e-01
-3.706991763167481579e+00,-4.070700978549069760e+00,9.984712120037955718e-02
-3.367822872500449982e+00,-4.334884032555474498e+00,9.335610854996902186e-02
-3.007079786923319897e+00,-4.571305020459202062e+00,8.626708833414295508e-02
-2.626884556868628984e+00,-4.778163332660586349e+00,7.862005875600790172e-02
-2.229516747712589897e+00,-4.953795099458958795e+00,7.045911016327824350e-02
-1.817409164661955678e+00,-5.096687745648931234e+00,6.183238985626715589e-02
-1.393142231008492216e+00,-5.205495376003417718e+00,5.279204021840791516e-02
-9.594367615587975351e-01,-5.279054901106132291e+00,4.339410401657919913e-02
-5.191448644069991403e-01,-5.316402763568623513e+00,3.369839031988287881e-02
-7.523870295452583790e-02,-5.316792068627059997e+00,2.376829422447918061e-02
3.692031415328194122e-01,-5.279709861056579356e+00,1.367056350193366319e-02
8.110119460562961180e-01,-5.204894223484174631e+00,3.475005469117010623e-03
1.246947964864947522e+00,-5.092350801503482849e+00,-6.745872127203312099e-03
1.673722543486757086e+00,-4.942368291351564302e+00,-1.691729154470902885e-02
2.088023309283278728e+00,-4.755532360101318190e+00,-2.696271082335969377e-02
2.486542429400464549e+00,-4.532737411099053482e+00,-3.680440714190540835e-02
2.866007816556215282e+00,-4.275195564312202379e+00,-4.636413769641736793e-02
3.223217034410126747e+00,-3.984442198507372801e+00,-5.556387525929507021e-02
3.555073510747313925e+00,-3.662337406088498337e+00,-6.432661235007484934e-02
3.858624513939708400e+00,-3.311062747925018090e+00,-7.257722437979131913e-02
4.131100193875745674e+00,-2.933112769412550502e+00,-8.024337837201668544e-02
4.369952842529395198e+00,-2.531280853235012174e+00,-8.725647012225731802e-02
4.572895402846523183e+00,-2.108639139014372610e+00,-9.355256918463633609e-02
4.737938159635981528e+00,-1.668512432012630997e+00,-9.907334815208200529e-02
4.863422494224105108e+00,-1.214446245235857980e+00,-1.037669706115015716e-01
4.948050585582616456e+00,-7.501693607840411726e-01,-1.075889111735846837e-01
4.990910001170731469e+00,-2.795515428300062166e-01,-1.105026813070850850e-01
4.991492243197037659e+00,1.934427304199974329e-01,-1.124804364713709176e-01
4.949704497561910443e+00,6.648034425144131454e-01,-1.135034432477103894e-01
4.865874065059934139e+00,1.130525888700636417e+00,-1.135623897015796691e-01
4.740745224098080080e+00,1.586661865419360495e+00,-1.126575278222783916e-01
4.575468563840559888e+00,2.029369832247192473e+00,-1.107986432317431130e-01
4.371583116666851510e+00,2.454962718711834135e+00,-1.080048540063874851e-01
4.130991889237629167e+00,2.859952157248494498e+00,-1.043042469578824710e-01
3.855931624292738391e+00,3.241088093102724166e+00,-9.973336563221027462e-02
3.548937806263525729e+00,3.595392938696294838e+00,-9.433656923516227366e-02
3.212806043609194528e+00,3.920189687055733785e+00,-8.816528539973927936e-02
2.850551015875863126e+00,4.213123658183675957e+00,-8.127718202044549589e-02
2.465364165759523996e+00,4.472177806113843523e+00,-7.373528426128987678e-02
2.060571252644625595e+00,4.695681747437062903e+00,-6.560706238470194462e-02
1.639590774465812917e+00,4.882314872354410973e+00,-5.696351442777533580e-02
1.205894121688402709e+00,5.031104058920123023e+00,-4.787826521466168050e-02
