# N, dt, tmax
# 2, 22.496147919876734, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
2.249753451676528471e+01,-2.397779281600374152e-03,-4.146004540715014439e-03,7.086831528818656324e-05,2.511315872181709707e+00,4.342320867117391181e+00,-7.422398149141337664e-02,-2.712976757568819642e-08
4.499506903353056941e+01,-2.254181443045451521e-03,-4.232327742670501623e-03,6.801410613043521304e-05,2.360918571670683086e+00,4.432731535385269872e+00,-7.123462345692269104e-02,-2.712974581809609173e-08
6.749260355029585412e+01,-2.107924523861707655e-03,-4.313658400325672514e-03,6.507966607882392383e-05,2.207736281131670530e+00,4.517913258753938344e+00,-6.816123553747308050e-02,-2.712972357497237338e-08
8.999013806706113883e+01,-1.959190214475230521e-03,-4.389919324725248366e-03,6.206873954711539004e-05,2.051959294164403147e+00,4.597785193315021779e+00,-6.500773944753859834e-02,-2.712970089266323324e-08
1.124876725838264235e+02,-1.808162045804353676e-03,-4.461040443338543278e-03,5.898514168751371674e-05,1.893779832009503394e+00,4.672273948552606804e+00,-6.177813098955133031e-02,-2.712967781719214693e-08
1.349852071005917082e+02,-1.655025080484615789e-03,-4.526958805285655196e-03,5.583275150400953123e-05,1.733391720152720472e+00,4.741313592816908340e+00,-5.847647284115829736e-02,-2.712965439410182281e-08
1.574827416173569929e+02,-1.499965608685496559e-03,-4.587618571615288861e-03,5.261550500636614884e-05,1.570990069738368300e+00,4.804845643141726796e+00,-5.510688738504398304e-02,-2.712963066830673875e-08
1.799802761341222777e+02,-1.343170849299702265e-03,-4.642970991220686863e-03,4.933738842465183673e-05,1.406770964609707297e+00,4.862819040019990879e+00,-5.167354960216575394e-02,-2.712960668395666073e-08
2.024778106508875624e+02,-1.184828657225178977e-03,-4.692974363020004612e-03,4.600243150303242001e-05,1.240931154730547048e+00,4.915190107793341312e+00,-4.818068004800262621e-02,-2.712958248431158960e-08
2.249753451676528471e+02,-1.025127237397999071e-03,-4.737593985061227045e-03,4.261470089029126930e-05,1.073667756677383789e+00,4.961922501347130421e+00,-4.463253793011161263e-02,-2.712955811162814952e-08
2.474728796844181318e+02,-8.642548661714178574e-04,-4.776802091239612351e-03,3.917829364325324390e-05,9.051779618255508808e-01,5.002987139831389207e+00,-4.103341430393410427e-02,-2.712953360705790431e-08
2.699704142011834165e+02,-7.023996205732357381e-04,-4.810577776337761347e-03,3.569733085796807142e-05,7.356587527867235465e-01,5.038362128151490538e+00,-3.738762540241107046e-02,-2.712950901055713516e-08
2.924679487179487296e+02,-5.397491159107160961e-04,-4.838906910114865005e-03,3.217595144216948511e-05,5.653066285892354159e-01,5.068032666989458868e+00,-3.369950611356370418e-02,-2.712948436080840740e-08
3.149654832347139859e+02,-3.764902521300866607e-04,-4.861782041182792675e-03,2.861830604118132887e-05,3.943173390275207524e-01,5.091990952128523595e+00,-2.997340361878668077e-02,-2.712945969515342660e-08
3.374630177514792422e+02,-2.128089692766398935e-04,-4.879202291412621482e-03,2.502855112810059291e-05,2.228856285430721729e-01,5.110236063859719735e+00,-2.621367120319713709e-02,-2.712943504953692591e-08
3.599605522682445553e+02,-4.889001234194604271e-05,-4.891173241616364464e-03,2.141084326776138477e-05,5.120498993699772877e-02,5.122773847250562618e+00,-2.242466224799315871e-02,-2.712941045846143256e-08
3.824580867850098684e+02,1.150832942728884285e-04,-4.897706809245211575e-03,1.776933356268125234e-05,-1.205325718460482920e-01,5.129616784052211997e+00,-1.861072441341158831e-02,-2.712938595495214244e-08
4.049556213017751247e+02,2.789292625043548676e-04,-4.898821118838035150e-03,1.410816228792067227e-05,-2.921367656807830615e-01,5.130783857013621052e+00,-1.477619401954426842e-02,-2.712936157053168114e-08
4.274531558185403810e+02,4.424680464634123339e-04,-4.894540365942468343e-03,1.043145372055575931e-05,-4.634192298446907499e-01,5.126300407359176248e+00,-1.092539063098247470e-02,-2.712933733520418905e-08
4.499506903353056941e+02,6.055218382916506461e-04,-4.884894675215951595e-03,6.743311168278462239e-06,-6.341937371481171093e-01,5.116197986170730516e+00,-7.062611850017766132e-03,-2.712931327744788663e-08
4.724482248520710073e+02,7.679150540136510644e-04,-4.869919953396118460e-03,3.047812200504642813e-06,-8.042763895868736412e-01,5.100514200396022879e+00,-3.192128321939530829e-03,-2.712928942421599090e-08
4.949457593688362635e+02,9.294745094067951869e-04,-4.849657737809072791e-03,-6.509959157085785274e-07,-9.734858025396110337e-01,5.079292554183719055e+00,6.818210451602752485e-04,-2.712926580094493436e-08
5.174432938856015198e+02,1.090029585951034609e-03,-4.824155041060912592e-03,-4.349100573653885574e-06,-1.141643278575429798e+00,5.052582286220962615e+00,4.555033644732228541e-03,-2.712924243156946929e-08
5.399408284023668330e+02,1.249412386959221268e-03,-4.793464192532606929e-03,-8.042527978548412465e-06,-1.308572970977095684e+00,5.020438203722920711e+00,8.423347519924184734e-03,-2.712921933854412477e-08
5.624383629191321461e+02,1.407457884023521249e-03,-4.757642677271315713e-03,-1.172734709326046092e-05,-1.474102037121797659e+00,4.982920513695488829e+00,1.228264549614099636e-02,-2.712919654287006697e-08
5.849358974358974592e+02,1.564004053945170945e-03,-4.716752972842849952e-03,-1.539967337958467997e-05,-1.638060781894627116e+00,4.940094652062599678e+00,1.612885909947179772e-02,-2.712917406412719698e-08
6.074334319526626587e+02,1.718892006343420657e-03,-4.670862384680490170e-03,-1.905567233722438693e-05,-1.800282791339897548e+00,4.892031111218686945e+00,1.995797226324572821e-02,-2.712915192051049391e-08
6.299309664694279718e+02,1.871966102165010908e-03,-4.620042880435061214e-03,-2.269156284333602531e-05,-1.960605056782131150e+00,4.838805266535113780e+00,2.376602482570620498e-02,-2.712913012887021907e-08
6.524285009861932849e+02,2.023074063338010757e-03,-4.564370923800300031e-03,-2.630362029612188292e-05,-2.118868089672085731e+00,4.780497202317054217e+00,2.754911582245507876e-02,-2.712910870475547210e-08
6.749260355029584844e+02,2.172067073833406584e-03,-4.503927308256425177e-03,-2.988817956652438558e-05,-2.274916027433683485e+00,4.717191537674698232e+00,3.130340657791177983e-02,-2.712908766246045676e-08
6.974235700197237975e+02,2.318799872414588781e-03,-4.438796991143566587e-03,-3.344163776257967261e-05,-2.428596730605252052e+00,4.648977252739939559e+00,3.502512360056104362e-02,-2.712906701507299012e-08
7.199211045364891106e+02,2.463130837368944157e-03,-4.369068928445667827e-03,-3.696045681143219914e-05,-2.579761871583221566e+00,4.575947515627172280e+00,3.871056128722776685e-02,-2.712904677452481174e-08
7.424186390532544237e+02,2.604922063527286696e-03,-4.294835910634673889e-03,-4.044116586439729132e-05,-2.728267015288479147e+00,4.498199510504585774e+00,4.235608444202106776e-02,-2.712902695164333863e-08
7.649161735700197369e+02,2.744039431885966426e-03,-4.216194399894577019e-03,-4.388036353078846621e-05,-2.873971692085135476e+00,4.415834267110648526e+00,4.595813061593487930e-02,-2.712900755620417474e-08
7.874137080867849363e+02,2.880352672153322670e-03,-4.133244369015211944e-03,-4.727471994650213555e-05,-3.016739463288600209e+00,4.328956492019409019e+00,4.951321227338172787e-02,-2.712898859698445743e-08
8.099112426035502494e+02,3.013735418546910263e-03,-4.046089142216858191e-03,-5.062097868357848729e-05,-3.156437979604845179e+00,4.237674401928024359e+00,5.301791879217261638e-02,-2.712897008181623384e-08
8.324087771203155626e+02,3.144065259170659467e-03,-3.954835238138628903e-03,-5.391595850713547326e-05,-3.292939032845609404e+00,4.142099559210537407e+00,5.646891830364317993e-02,-2.712895201763988681e-08
8.549063116370807620e+02,3.271223779302120417e-03,-3.859592215196614665e-03,-5.715655498620674386e-05,-3.426118601265326191e+00,4.042346709953617889e+00,5.986295937976596898e-02,-2.712893441055721007e-08
8.774038461538460751e+02,3.395096598919225637e-03,-3.760472519491667512e-03,-6.033974196510709018e-05,-3.555856888864803445e+00,3.938533624662667432e+00,6.319687257418604709e-02,-2.712891726588383168e-08
8.999013806706113883e+02,3.515573404793800611e-03,-3.657591335421804882e-03,-6.346257290200277117e-05,-3.682038359004389250e+00,3.830780941800610684e+00,6.646757182417366294e-02,-2.712890058820096241e-08
