# N, dt, tmax
# 2, 1689.8148148148148, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
1.697674418604651237e+03,1.642924966048989188e-02,2.500816893450049511e-03,-3.779669471628948067e-04,-1.720718656509797384e+01,-2.619232389792570448e+00,3.958639566427117895e-01,4.847961144583441511e-08
3.395348837209302474e+03,3.277123970681647402e-02,8.656714827513897065e-03,-7.691641081631876318e-04,-3.432298170992205399e+01,-9.066616562295266135e+00,8.055845873576259475e-01,4.606847674477600528e-08
5.093023255813954165e+03,4.849593347309110597e-02,1.464955033524592554e-02,-1.145872890116292342e-03,-5.079225114746814285e+01,-1.534321718414094171e+01,1.200130803754011266e+00,4.584077978351720136e-08
6.790697674418604947e+03,6.394702188622246319e-02,2.055973570912520559e-02,-1.516116862871909636e-03,-6.697495981966973488e+01,-2.153325412826402641e+01,1.587906097541773365e+00,4.578619484445372479e-08
8.488372093023255729e+03,7.924333513560014031e-02,2.642015900859899513e-02,-1.882691278722465602e-03,-8.299556461169487420e+01,-2.767117272761444724e+01,1.971838078239681824e+00,4.576681702856014445e-08
1.018604651162790833e+04,9.443991634573450922e-02,3.224733110365853028e-02,-2.246896225390896881e-03,-9.891171497997937934e+01,-3.377426565386999613e+01,2.353288393668656830e+00,4.575824148463958135e-08
1.188372093023255911e+04,1.095667913977708408e-01,3.805070142456229432e-02,-2.609442736626754831e-03,-1.147548585529496989e+02,-3.985242977467537173e+01,2.733001745542742000e+00,4.575386745624288318e-08
1.358139534883720989e+04,1.246421567829016364e-01,4.383618330563045229e-02,-2.970762493620219408e-03,-1.305440534388731066e+02,-4.591185842502587633e+01,3.111430255470019279e+00,4.575140336375725028e-08
1.527906976744186068e+04,1.396778828329206246e-01,4.960772417986009097e-02,-3.331137473557015290e-03,-1.462917320383755850e+02,-5.195668595173819426e+01,3.488869252460766290e+00,4.574990928389351160e-08
1.697674418604651146e+04,1.546821470328330062e-01,5.536809112482750372e-02,-3.690762128920213256e-03,-1.620064590463170191e+02,-5.798981045552164204e+01,3.865522396464367461e+00,4.574895052562005402e-08
1.867441860465116406e+04,1.696608247999183972e-01,6.111929946958473414e-02,-4.049776284370502563e-03,-1.776943880852526547e+02,-6.401334269272271627e+01,4.241536132940754378e+00,4.574830693271995696e-08
2.037209302325581666e+04,1.846182810964700494e-01,6.686286290624803008e-02,-4.408283886771859755e-03,-1.933600908016108804e+02,-7.002886802987886483e+01,4.617019330713413972e+00,4.574785875997650384e-08
2.206976744186046562e+04,1.995578482969849743e-01,7.259994748194092962e-02,-4.766364336383475259e-03,-2.090070573602415323e+02,-7.603760772729179962e+01,4.992055149701479344e+00,4.574753701797716430e-08
2.376744186046511822e+04,2.144821286914210812e-01,7.833147065612562632e-02,-5.124079666367206340e-03,-2.246380132714220679e+02,-8.204052268679565429e+01,5.366708560382080329e+00,4.574730002726310103e-08
2.546511627906976719e+04,2.293931936342932798e-01,8.405816738736750227e-02,-5.481479272952194740e-03,-2.402551279698083704e+02,-8.803838266777775345e+01,5.741031297931686872e+00,4.574712158393795080e-08
2.716279069767441979e+04,2.442927190407485627e-01,8.978063560481459870e-02,-5.838603135829676868e-03,-2.558601567263466734e+02,-9.403181391176552495e+01,6.115065235108953168e+00,4.574698464492041143e-08
2.886046511627907239e+04,2.591820801981961075e-01,9.549936833337796527e-02,-6.195484072858355867e-03,-2.714545399493041486e+02,-1.000213327887577179e+02,6.488844743722029129e+00,4.574687779618492725e-08
3.055813953488372135e+04,2.740624197351140823e-01,1.012147769159924271e-01,-6.552149357222083678e-03,-2.870394743714472270e+02,-1.060073701190758584e+02,6.862398388359832069e+00,4.574679319615327882e-08
3.225581395348837395e+04,2.889346973858726852e-01,1.069272081403469243e-01,-6.908621901981935529e-03,-3.026159651712656569e+02,-1.119902891110578764e+02,7.235750167033520697e+00,4.574672533540594352e-08
3.395348837209302292e+04,3.037997271098220597e-01,1.126369570957128918e-01,-7.264921143963161410e-03,-3.181848648496759324e+02,-1.179703988266664965e+02,7.608920436916140062e+00,4.574667026537784434e-08
3.565116279069767916e+04,3.186582052375279139e-01,1.183442769775835679e-01,-7.621063714210252540e-03,-3.337469027090019154e+02,-1.239479644503855269e+02,7.981926616544216202e+00,4.574662510551004583e-08
3.734883720930232812e+04,3.335107321291360671e-01,1.240493866708524129e-01,-7.977063954058396036e-03,-3.493027075368784153e+02,-1.299232152314670543e+02,8.354783726325575088e+00,4.574658772062646512e-08
3.904651162790697708e+04,3.483578290618567497e-01,1.297524766897757142e-01,-8.332934317638280436e-03,-3.648528252933700173e+02,-1.358963507051558395e+02,8.727504810103040356e+00,4.574655650511664664e-08
4.074418604651163332e+04,3.631999515554893421e-01,1.354537138845682553e-01,-8.688685689564382836e-03,-3.803977330674696304e+02,-1.418675456221454567e+02,9.100101267885486678e+00,4.574653023571846460e-08
4.244186046511628228e+04,3.780375000017758280e-01,1.411532452099137913e-01,-9.044327638403976827e-03,-3.959378502097590626e+02,-1.478369538955307405e+02,9.472583121318800536e+00,4.574650796930160821e-08
4.413953488372093125e+04,3.928708282272613261e-01,1.468512007713164425e-01,-9.399868620911841499e-03,-4.114735473007272617e+02,-1.538047117914059072e+02,9.844959227591241202e+00,4.574648897074265997e-08
4.583720930232558021e+04,4.077002504540943040e-01,1.525476963093446714e-01,-9.755316148086477096e-03,-4.270051534411696252e+02,-1.597709405307394377e+02,1.021723745335254740e+01,4.574647266127701692e-08
4.753488372093023645e+04,4.225260470057489171e-01,1.582428352418878414e-01,-1.011067692130995788e-02,-4.425329622280804642e+02,-1.657357484283327835e+02,1.058942481730009533e+01,4.574645858100997338e-08
4.923255813953488541e+04,4.373484690199765934e-01,1.639367103556112204e-01,-1.046595694481889174e-02,-4.580572366907661603e+02,-1.716992326643672584e+02,1.096152760797546399e+01,4.574644636136347372e-08
5.093023255813953438e+04,4.521677423694531739e-01,1.696294052165661925e-01,-1.082116161928226711e-02,-4.735782133971377448e+02,-1.776614807618075247e+02,1.133355148177323457e+01,4.574643570459056097e-08
5.262790697674419062e+04,4.669840709448708216e-01,1.753209953541512989e-01,-1.117629582017347356e-02,-4.890961058922599136e+02,-1.836225718264239219e+02,1.170550154502400986e+01,4.574642636838064562e-08
5.432558139534883958e+04,4.817976394210545243e-01,1.810115492607917154e-01,-1.153136396381037460e-02,-5.046111075954446505e+02,-1.895825775938077697e+02,1.207738242316150590e+01,4.574641815417490456e-08
5.602325581395348854e+04,4.966086156008747698e-01,1.867011292407406986e-01,-1.188637006332247080e-02,-5.201233942551500604e+02,-1.955415633183639557e+02,1.244919831933982479e+01,4.574641089821499562e-08
5.772093023255814478e+04,5.114171524120485479e-01,1.923897921345446571e-01,-1.224131777633554602e-02,-5.356331260403320584e+02,-2.014995885320799971e+02,1.282095306437598481e+01,4.574640446462603441e-08
5.941860465116279374e+04,5.262233896167819447e-01,1.980775899404197959e-01,-1.259621044580331098e-02,-5.511404493310382122e+02,-2.074567076953255196e+02,1.319265015951498299e+01,4.574639874002798901e-08
6.111627906976744271e+04,5.410274552824518857e-01,2.037645703496672733e-01,-1.295105113513569592e-02,-5.666454982587291624e+02,-2.134129707576192629e+02,1.356429281322143687e+01,4.574639362930569013e-08
6.281395348837209895e+04,5.558294670523483694e-01,2.094507772100203669e-01,-1.330584265855435343e-02,-5.821483960371898547e+02,-2.193684236429166106e+02,1.393588397297243731e+01,4.574638905226436119e-08
6.451162790697674791e+04,5.706295332482471672e-01,2.151362509282676583e-01,-1.366058760743346645e-02,-5.976492561173107561e+02,-2.253231086712969784e+02,1.430742635284561715e+01,4.574638494096742687e-08
6.620930232558140415e+04,5.854277538308508833e-01,2.208210288214623729e-01,-1.401528837324697227e-02,-6.131481831930067301e+02,-2.312770649268031775e+02,1.467892245755294134e+01,4.574638123760394884e-08
6.790697674418604583e+04,6.002242212395439980e-01,2.265051454244055296e-01,-1.436994716763399793e-02,-6.286452740807339978e+02,-2.372303285794839951e+02,1.505037460345625888e+01,4.574637789276981064e-08
6.960465116279070207e+04,6.150190211292241305e-01,2.321886327597796340e-01,-1.472456604000644230e-02,-6.441406184912118533e+02,-2.431829331683193800e+02,1.542178493700860109e+01,4.574637486407463961e-08
7.130232558139535831e+04,6.298122330189954710e-01,2.378715205762527707e-01,-1.507914689305147118e-02,-6.596342997088318043e+02,-2.491349098505983477e+02,1.579315545099076346e+01,4.574637211500653793e-08
7.300000000000000000e+04,6.446039308650856059e-01,2.435538365590049770e-01,-1.543369149642417198e-02,-6.751263951917024997e+02,-2.550862876224143747e+02,1.616448799885228738e+01,4.574636961400211984e-08
7.469767441860465624e+04,6.593941835683725383e-01,2.492356065164271772e-01,-1.578820149887819740e-02,-6.906169771032085691e+02,-2.610370935142044004e+02,1.653578430741649896e+01,4.574636733368103870e-08
7.639534883720931248e+04,6.741830554252823404e-01,2.549168545461575341e-01,-1.614267843904356250e-02,-7.061061127842586984e+02,-2.669873527646472553e+02,1.690704598816866877e+01,4.574636525021292252e-08
