# N, dt, tmax
# 2, 94.87912659214973, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
9.490379615184608042e+01,-1.924414382940943004e-03,-4.406864749459926331e-03,6.136107222640463702e-05,2.015536801747968454e+00,4.615532996218987272e+00,-6.426656356518674340e-02,-2.711871004263670013e-08
1.898075923036921608e+02,-1.270589006419562501e-03,-4.668228837492536219e-03,4.781839834460014591e-05,1.330752318750261898e+00,4.889272863658539414e+00,-5.008263423852380575e-02,-2.710728507226924214e-08
2.847113884555382128e+02,-5.909930940286457074e-04,-4.835184859223309872e-03,3.330699543408617536e-05,6.189770462914838678e-01,5.064134374284721574e+00,-3.488410586001756963e-02,-2.709573605166097467e-08
3.796151846073843217e+02,1.003865466294508483e-04,-4.906301245827151235e-03,1.813385019827655468e-05,-1.051399225268916243e-01,5.138618173448770143e+00,-1.899250117646451505e-02,-2.708426624407478536e-08
4.745189807592304305e+02,7.898850382318711640e-04,-4.882268747662412388e-03,2.607562359838174430e-06,-8.272866685154548483e-01,5.113447719040220107e+00,-2.731032331547434463e-03,-2.707305135414874681e-08
5.694227769110764257e+02,1.464477619794948924e-03,-4.765712995039351335e-03,-1.296955284681915342e-05,-1.533821698797587896e+00,4.991372966871617578e+00,1.358367059439159925e-02,-2.706223495276036359e-08
6.643265730629225345e+02,2.112031700170865188e-03,-4.560967609826365593e-03,-2.830804643365780244e-05,-2.212037935222264107e+00,4.776932738954498880e+00,2.964845299349365068e-02,-2.705192749835362407e-08
7.592303692147686434e+02,2.721493045616155994e-03,-4.273827612156640490e-03,-4.313652561935693981e-05,-2.850357718049158606e+00,4.476196453834499600e+00,4.517907143911953360e-02,-2.704220811078450625e-08
8.541341653666147522e+02,3.283011269461675371e-03,-3.911299635437261862e-03,-5.720549902584345329e-05,-3.438464237645634469e+00,4.096502514099709558e+00,5.991422095522937197e-02,-2.703312815079124946e-08
9.490379615184608610e+02,3.788012896089823327e-03,-3.481361500559927366e-03,-7.029001005475639093e-05,-3.967378058096359794e+00,3.646206496255645746e+00,7.361829308513535841e-02,-2.702471573829130145e-08
1.043941757670306970e+03,4.229231758056389325e-03,-2.992739690396080919e-03,-8.219124130468823965e-05,-4.429488953650949412e+00,3.134448088476083694e+00,8.608305627906476243e-02,-2.701698052260768827e-08
1.138845553822152851e+03,4.600706701077695443e-03,-2.454709665358906223e-03,-9.273729267506475608e-05,-4.818553505040579665e+00,2.570941950961893152e+00,9.712847084182360535e-02,-2.700991822696873699e-08
1.233749349973998960e+03,4.897755910192036488e-03,-1.876921009083513600e-03,-1.017833332653941201e-04,-5.129668209964532544e+00,1.965794582142160518e+00,1.066028480245856391e-01,-2.700351468166803712e-08
1.328653146125845069e+03,5.116935991255223276e-03,-1.269247157933993397e-03,-1.092113100821663868e-04,-5.359226627064823667e+00,1.329346932764264855e+00,1.143825449388518739e-01,-2.699774921209330519e-08
1.423556942277691178e+03,5.255992529891560447e-03,-6.416579038177813721e-04,-1.149293714710167042e-04,-5.504867593807601267e+00,6.720408716238992497e-01,1.203713606877079845e-01,-2.699259735382766787e-08
1.518460738429537287e+03,5.313807404568451041e-03,-4.111860931374153316e-06,-1.188711350010495180e-04,-5.565420044793568444e+00,4.306560533073352029e-03,1.244997695839394208e-01,-2.698803293180032876e-08
