# N, dt, tmax
# 2, 533.625730994152, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
5.344070278184480003e+02,1.613035070725635928e-03,-4.920805352945801375e-03,-1.564907163785985803e-05,-1.689413452932724491e+00,5.153809060574369383e+00,1.639006654642367541e-02,-2.610103067157892594e-08
1.068814055636896001e+03,4.914268700383061725e-03,-3.192748124186619782e-03,-9.668708539349005378e-05,-5.146962892764966213e+00,3.343927066880276744e+00,1.012652891143498296e-01,-2.546603905218341063e-08
1.603221083455343887e+03,6.428759042811760249e-03,-3.038627790776151499e-04,-1.425713435608140761e-04,-6.733165452939138262e+00,3.182509023739417131e-01,1.493222002333644827e-01,-2.529181027581587909e-08
2.137628111273792001e+03,6.179149795167568175e-03,2.668404786525186215e-03,-1.493329581422043160e-04,-6.471737026118379532e+00,-2.794755691330226277e+00,1.564039821763993365e-01,-2.524945043339583032e-08
2.672035139092240115e+03,4.447094680680087342e-03,5.000492751700962371e-03,-1.202679567780607153e-04,-4.657667843902938642e+00,-5.237269715540552539e+00,1.259627318866564372e-01,-2.525402170110542530e-08
3.206442166910687774e+03,1.629195037734315621e-03,6.111613302438992368e-03,-6.183719817387918699e-05,-1.706338606116858614e+00,-6.401002631404804077e+00,6.476523442210242731e-02,-2.531402534997954369e-08
3.740849194729135888e+03,-1.659977377864992748e-03,5.454844263707028795e-03,1.448103685980193936e-05,1.738578512411099286e+00,-5.713135101652749626e+00,-1.516672447323700462e-02,-2.555291162366348552e-08
4.275256222547584002e+03,-4.293599194431934468e-03,2.643873322958401051e-03,8.508048770121737474e-05,4.496904234891375474e+00,-2.769062645145424106e+00,-8.910911059103826526e-02,-2.635889968324917316e-08
4.809663250366032116e+03,-4.476500266994448696e-03,-1.676180069057862931e-03,1.071172975793619744e-04,4.688465806087672050e+00,1.755548412800576497e+00,-1.121893794230793967e-01,-2.714571842642222987e-08
5.344070278184480230e+03,-1.661123041114105636e-03,-4.873558597767817940e-03,5.740889366001459063e-05,1.739778423647195149e+00,5.104325137221606745e+00,-6.012724647306173786e-02,-2.615300470271194059e-08
5.878477306002928344e+03,2.044961031246871064e-03,-5.457697828535730544e-03,-2.308259698213105393e-05,-2.141791421408765217e+00,5.716123784848742950e+00,2.417557471499596697e-02,-2.548401277093964875e-08
6.412884333821375549e+03,4.994884136243459005e-03,-4.023755537675904187e-03,-9.503888397169248277e-05,-5.231395528067388945e+00,4.214283284990316680e+00,9.953904415807923733e-02,-2.529790861671388235e-08
6.947291361639823663e+03,6.559503443370848230e-03,-1.473846654599618444e-03,-1.406366562650046602e-04,-6.870100695829293613e+00,1.543634364205346055e+00,1.472959040888620896e-01,-2.525222022548065435e-08
7.481698389458271777e+03,6.544915900131779984e-03,1.430892247765033765e-03,-1.523760164233586237e-04,-6.854822421822373890e+00,-1.498646035007729083e+00,1.595911314774543233e-01,-2.525492327929516025e-08
