# N, dt, tmax
# 2, 22.496147919876734, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
2.249753451676528471e+01,-2.397779281600374152e-03,-4.146004540715014439e-03,7.086831528818656324e-05,2.511315872181709707e+00,4.342320867117391181e+00,-7.422398149141337664e-02,-2.712970798787544959e-08
4.499506903353056941e+01,-2.254183073767441689e-03,-4.232330679795384340e-03,6.801415481557443932e-05,2.360920279608543559e+00,4.432734611585148699e+00,-7.123467444733862231e-02,-2.712962572662643127e-08
6.749260355029585412e+01,-2.107929307258241559e-03,-4.313667256302421323e-03,6.507980988596252510e-05,2.207741291025504538e+00,4.517922534067618123e+00,-6.816138615398414924e-02,-2.712954214287482589e-08
8.999013806706113883e+01,-1.959199565761806337e-03,-4.389937128438252227e-03,6.206902272091999900e-05,2.051969088241190509e+00,4.597803840046767121e+00,-6.500803602982854756e-02,-2.712945736182958965e-08
1.124876725838264235e+02,-1.808177274664003135e-03,-4.461070273684565601e-03,5.898560631926734774e-05,1.893795781966718605e+00,4.672305191387180479e+00,-6.177861762195597378e-02,-2.712937150813014506e-08
1.349852071005917082e+02,-1.655047391429255530e-03,-4.527003794228938623e-03,5.583343755238648635e-05,1.733415087536794186e+00,4.741360712019332624e+00,-5.847719137442420473e-02,-2.712928470546312166e-08
1.574827416173569929e+02,-1.499996100568564729e-03,-4.587681907344131824e-03,5.261645029963990750e-05,1.571022005434246971e+00,4.804911977863333128e+00,-5.510787743864085930e-02,-2.712919707620169538e-08
1.799802761341222777e+02,-1.343210513984195113e-03,-4.643055921308693497e-03,4.933862864402565734e-05,1.406812507445820870e+00,4.862907991609352720e+00,-5.167484854682774520e-02,-2.712910874106885319e-08
2.024778106508875624e+02,-1.184878377420348549e-03,-4.693084197497861092e-03,4.600400014699834164e-05,1.240983229213071581e+00,4.915305143013501521e+00,-4.818232296839970036e-02,-2.712901981882515567e-08
2.249753451676528471e+02,-1.025187783686576457e-03,-4.737732099308344241e-03,4.261662922013018903e-05,1.073731169876702252e+00,4.962067155404166208e+00,-4.463455756776902456e-02,-2.712893042598215191e-08
2.474728796844181318e+02,-8.643268932572596144e-04,-4.776971928609148425e-03,3.918061060998568419e-05,9.052533994462234057e-01,5.003165019123732016e+00,-4.103584098072423497e-02,-2.712884067654132139e-08
2.699704142011834165e+02,-7.024836627866846419e-04,-4.810782850433326617e-03,3.570006301125055526e-05,7.357467744600223458e-01,5.038576912654433748e+00,-3.739048692513594757e-02,-2.712875068175918109e-08
2.924679487179487296e+02,-5.398455820156793095e-04,-4.839150806642537016e-03,3.217912282180386606e-05,5.654076624343356006e-01,5.068288112194867523e+00,-3.370282766032726279e-02,-2.712866054993815113e-08
3.149654832347139859e+02,-3.765994194828690446e-04,-4.862068419307841692e-03,2.862193805206331561e-05,3.944316755337497482e-01,5.092290890465800857e+00,-2.997720760802199610e-02,-2.712857038624301991e-08
3.374630177514792422e+02,-2.129309773918722259e-04,-4.879534884556486693e-03,2.503266239957786338e-05,2.230134138311798409e-01,5.110584405530522289e+00,-2.621797714636502075e-02,-2.712848029254259193e-08
3.599605522682445553e+02,-4.902485592553769119e-05,-4.891555857635835301e-03,2.141544949850091132e-05,5.134621846221442548e-02,5.123174580416463897e+00,-2.242948658710388135e-02,-2.712839036727573755e-08
3.824580867850098684e+02,1.149357727599724767e-04,-4.898143329942377874e-03,1.777444735225982254e-05,-1.203780650823453313e-01,5.130073974321450514e+00,-1.861608034464104500e-02,-2.712830070534125876e-08
4.049556213017751247e+02,2.787693806845329965e-04,-4.899315498756327478e-03,1.411379295645089146e-05,-2.919693133406644492e-01,5.131301646180131293e+00,-1.478209130431915909e-02,-2.712821139801035039e-08
4.274531558185403810e+02,4.422962902137121200e-04,-4.895096630410883040e-03,1.043760711774360102e-05,-4.632393408118142819e-01,5.126883011354205877e+00,-1.093183539599660442e-02,-2.712812253286098478e-08
4.499506903353056941e+02,6.053388701764904041e-04,-4.885516917610350021e-03,6.749989473376820389e-06,-6.340021053598072776e-01,5.116849692194461952e+00,-7.069606377713236536e-03,-2.712803419373275767e-08
4.724482248520710073e+02,7.677217219067797608e-04,-4.870612331593195468e-03,3.055013714681185547e-06,-8.040739030643175855e-01,5.101239363203632138e+00,-3.199670833043064596e-03,-2.712794646070123237e-08
4.949457593688362635e+02,9.292718552294397440e-04,-4.850424469815152809e-03,-6.432769830310245817e-07,-9.732735525397623322e-01,5.080095591507194364e+00,6.737366154138881187e-04,-2.712785941007047196e-08
5.174432938856015198e+02,1.089818854453300859e-03,-4.825000399804162295e-03,-4.340874322899808228e-06,-1.141422568788216019e+00,5.053467673314720798e+00,4.546417875029909288e-03,-2.712777311438237982e-08
5.399408284023668330e+02,1.249195034472337564e-03,-4.794392499813395284e-03,-8.033809040936516714e-06,-1.308345326692086807e+00,5.021410467027718205e+00,8.414215734283471762e-03,-2.712768764244175327e-08
5.624383629191321461e+02,1.407235587111521462e-03,-4.758658296871415283e-03,-1.171815485299476652e-05,-1.473869214289552199e+00,4.983984223621335197e+00,1.227301799662205116e-02,-2.712760305935544232e-08
5.849358974358974592e+02,1.563778717886072245e-03,-4.717860302799786049e-03,-1.539003219569865229e-05,-1.637824776009460193e+00,4.941254414897292335e+00,1.611876139852601308e-02,-2.712751942658473003e-08
6.074334319526626587e+02,1.718665773371802225e-03,-4.672065848738676114e-03,-1.904561176350623160e-05,-1.800045846072751310e+00,4.893291560174148458e+00,1.994743531405464287e-02,-2.712743680200912469e-08
6.299309664694279718e+02,1.871741359410094251e-03,-4.621346918690344419e-03,-2.268111784479172712e-05,-1.960369672294530297e+00,4.840171051948956915e+00,2.375508524889423725e-02,-2.712735524000076967e-08
6.524285009861932849e+02,2.022853450393855695e-03,-4.565779982559213523e-03,-2.629283146046933444e-05,-2.118637030544785027e+00,4.781972981031653802e+00,2.753781612759804640e-02,-2.712727479150798539e-08
6.749260355029584844e+02,2.171853489900589344e-03,-4.505445829135694413e-03,-2.987709330925598434e-05,-2.274692330146513175e+00,4.718781961620559962e+00,3.129179537830935331e-02,-2.712719550414691095e-08
6.974235700197237975e+02,2.318596482955733156e-03,-4.440429399439400904e-03,-3.343030652418130515e-05,-2.428383710507790116e+00,4.650686956754261026e+00,3.501325581979419788e-02,-2.712711742229988572e-08
7.199211045364891106e+02,2.462941080223630431e-03,-4.370819620805885611e-03,-3.694893924540246807e-05,-2.579563129299249802e+00,4.577781104542240520e+00,3.869849835608088484e-02,-2.712704058721985276e-08
7.424186390532544237e+02,2.604749654435181781e-03,-4.296709242069969223e-03,-4.042952701477176361e-05,-2.728086442500635478e+00,4.500161545544012931e+00,4.234389448441203130e-02,-2.712696503713943086e-08
7.649161735700197369e+02,2.743888369370423887e-03,-4.218194670168064035e-03,-4.386867499793791581e-05,-2.873813476649759835e+00,4.417929251634457266e+00,4.594588862256403228e-02,-2.712689080738387761e-08
7.874137080867849363e+02,2.880227241721210283e-03,-4.135375808451934032e-03,-4.726306004004175677e-05,-3.016608093634422616e+00,4.331188856661604802e+00,4.950100026188142266e-02,-2.712681793048705355e-08
8.099112426035502494e+02,3.013640196163930307e-03,-4.048355896977100243e-03,-5.060943256129470157e-05,-3.156338248372867472e+00,4.240048489172593804e+00,5.300582595261230795e-02,-2.712674643630944094e-08
