# N, dt, tmax
# 2, 168.6691312384473, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
1.687471104946833123e+02,-1.409710972867873934e-03,-4.621463815818901283e-03,5.073678396232170586e-05,1.476461811359434106e+00,4.840293484241457556e+00,-5.313920753497806959e-02,-2.711939909322329902e-08
3.374942209893666245e+02,-1.894910736149611513e-04,-4.888542405677378903e-03,2.454564637001018510e-05,1.984636135851455263e-01,5.120018439318990922e+00,-2.570790055405919664e-02,-2.710735453979213347e-08
5.062413314840499652e+02,1.042564815264233240e-03,-4.850272906586794441e-03,-3.178661150907827518e-06,-1.091931016521154651e+00,5.079936851649885732e+00,3.329173065184833167e-03,-2.709502080748775680e-08
6.749884419787332490e+02,2.212171266039287144e-03,-4.521472964464414053e-03,-3.071256746137702125e-05,-2.316919182269700617e+00,4.735567993448207780e+00,3.216682983836972182e-02,-2.708342583266099666e-08
8.437355524734165328e+02,3.254925118289723161e-03,-3.933398072203098811e-03,-5.648532216046408953e-05,-3.409048186815659243e+00,4.119647327897338229e+00,5.915994319218267905e-02,-2.707320371305500850e-08
1.012482662968099930e+03,4.118826814655163551e-03,-3.129190181608152571e-03,-7.915431217154328923e-05,-4.313856255988399724e+00,3.277359609556188325e+00,8.290232634562917646e-02,-2.706465703371249132e-08
1.181229773462783214e+03,4.765146042043411773e-03,-2.159678684852603392e-03,-9.764187105004945404e-05,-4.990779168239520835e+00,2.261941039236484485e+00,1.022652845652441272e-01,-2.705786382910306549e-08
1.349976883957466498e+03,5.168207979780613595e-03,-1.079917139355819969e-03,-1.111448824039834647e-04,-5.412926381487671357e+00,1.131052000288879755e+00,1.164076733145335413e-01,-2.705277940924143710e-08
1.518723994452149782e+03,5.314620531428825359e-03,5.347229262056552024e-05,-1.191285210957658504e-04,-5.566271673801387543e+00,-5.600424451509306012e-02,1.247693430971898026e-01,-2.704931258811488030e-08
1.687471104946833066e+03,5.202324532394327766e-03,1.184258765600397847e-03,-1.213131442500504171e-04,-5.448658377647782380e+00,-1.240334278323398598e+00,1.270574097446039719e-01,-2.704737469134488757e-08
1.856218215441516350e+03,4.839703283667399353e-03,2.258061121316224870e-03,-1.176604262434230663e-04,-5.068866749408141636e+00,-2.364981955525535362e+00,1.232317328872559181e-01,-2.704690730507634372e-08
2.024965325936199861e+03,4.244866664280283475e-03,3.223518715065062587e-03,-1.083622052192123819e-04,-4.445864184040765998e+00,-3.376154667586655389e+00,1.134932343439000874e-01,-2.704789542550578809e-08
2.193712436430882917e+03,3.445132274892014589e-03,4.033378536607833478e-03,-9.383339017218840267e-05,-3.608261790437703453e+00,-4.224361939911219110e+00,9.827646935157301200e-02,-2.705037035772966413e-08
2.362459546925566428e+03,2.476652456679112255e-03,4.645680140797888227e-03,-7.470853805045688054e-05,-2.593923749388988842e+00,-4.865656469797430717e+00,7.824604159077586107e-02,-2.705440346043388319e-08
2.531206657420249485e+03,1.384069445895695291e-03,5.025190205916881328e-03,-5.184009725550089900e-05,-1.449606139460713150e+00,-5.263136612152287341e+00,5.429476351396734374e-02,-2.706008843781318908e-08
2.699953767914932996e+03,2.200119631046403013e-04,5.145195361241829829e-03,-2.629459167080550573e-05,-2.304296893606340713e-01,-5.388824098746143321e+00,2.753965968517212495e-02,-2.706750682602299572e-08
2.868700878409616507e+03,-9.558265179836541309e-04,4.989690326418973199e-03,6.589125305515625315e-07,1.001085597863041965e+00,-5.225955787575252032e+00,-6.901125174661956480e-04,-2.707666975544891131e-08
3.037447988904299564e+03,-2.078352381293231688e-03,4.555878037924503132e-03,2.757566492472395686e-05,2.176763876133214648e+00,-4.771602172126338637e+00,-2.888139268815545502e-02,-2.708743169505434991e-08
3.206195099398983075e+03,-3.079826356847982505e-03,3.856712461972430783e-03,5.288629589055834695e-05,3.225658371838818983e+00,-4.039330598322597332e+00,-5.539050041428834892e-02,-2.709938307688105762e-08
3.374942209893666131e+03,-3.893975356586278774e-03,2.922969190734505535e-03,7.498021170727637436e-05,4.078357918061858101e+00,-3.061373904978588634e+00,-7.853057919257258601e-02,-2.711175191757782641e-08
3.543689320388349643e+03,-4.461476149276444314e-03,1.804082192551268587e-03,9.232480759046972352e-05,4.672730285483138069e+00,-1.889506794741531159e+00,-9.669645428886952665e-02,-2.712337484715119853e-08
3.712436430883032699e+03,-4.736363657536706018e-03,5.668714830937768290e-04,1.036141284302701904e-04,4.960633916920691000e+00,-5.937132595584150296e-01,-1.085203326702942200e-01,-2.713281242085241451e-08
3.881183541377716210e+03,-4.692328260790412653e-03,-7.085095006976807608e-04,1.079265950358901860e-04,4.914513412153892702e+00,7.420579401728992774e-01,-1.130369977019974881e-01,-2.713864533964410666e-08
4.049930651872399721e+03,-4.327407870403292972e-03,-1.935439043330263592e-03,1.048584985527857430e-04,4.532313776226494006e+00,2.027083487814349549e+00,-1.098236246219438245e-01,-2.713988325157433002e-08
4.218677762367083233e+03,-3.665605444797839785e-03,-3.029587692773921814e-03,9.459657948752921066e-05,3.839174525076549660e+00,3.173040870530610569e+00,-9.907579623532843105e-02,-2.713630481844525430e-08
4.387424872861765834e+03,-2.754665182935114864e-03,-3.917826313466252208e-03,7.790527584016811039e-05,2.885100580164342343e+00,4.103338235073944240e+00,-8.159414723674118797e-02,-2.712853918057871204e-08
4.556171983356449346e+03,-1.660398708927847411e-03,-4.545328978900791544e-03,5.602928433515755270e-05,1.739019793805809178e+00,4.760553607495669581e+00,-5.868231164461037985e-02,-2.711783949892037891e-08
4.724919093851132857e+03,-4.589856564626119961e-04,-4.879518691587030055e-03,3.053768768803181381e-05,4.807189606747163668e-01,5.110567445812201903e+00,-3.198366938073478327e-02,-2.710568222345375263e-08
4.893666204345816368e+03,7.709410394969723468e-04,-4.910577240070431587e-03,3.148993108502136200e-06,-8.074456576807159669e-01,5.143096639125286806e+00,-3.298100219422193946e-03,-2.709339692259719023e-08
5.062413314840498970e+03,1.954957467865624937e-03,-4.649206272459242145e-03,-2.442722698704834043e-05,-2.047526123928429698e+00,4.869349566354113534e+00,2.558387392730169033e-02,-2.708195830921706067e-08
5.231160425335182481e+03,3.027525912960092602e-03,-4.122793905529539837e-03,-5.061090262603856055e-05,-3.170881463945046885e+00,4.318011191497124202e+00,5.300736562598960810e-02,-2.707195048037113468e-08
5.399907535829865992e+03,3.934657340119124963e-03,-3.371094373798556171e-03,-7.402898119131587611e-05,-4.120966223063838640e+00,3.530718140950945383e+00,7.753430722076679049e-02,-2.706363926037855077e-08
5.568654646324549503e+03,4.634961531809384666e-03,-2.442191576429199318e-03,-9.355568925064076859e-05,-4.854430326887992031e+00,2.557831121429006593e+00,9.798561908968533851e-02,-2.705708066843677597e-08
5.737401756819233015e+03,5.099630310711356779e-03,-1.389130937345176009e-03,-1.083261478127527664e-04,-5.341101509977431938e+00,1.454907296206678247e+00,1.134554695930547752e-01,-2.705221993962129812e-08
5.906148867313915616e+03,5.311852663346879749e-03,-2.673043055552923319e-04,-1.177341492514337841e-04,-5.563372745155357180e+00,2.799613585765379775e-01,1.233089467332437600e-01,-2.704896391207409363e-08
6.074895977808599127e+03,5.266033441155452272e-03,8.675075553693234465e-04,-1.214228080785653696e-04,-5.515383949512934869e+00,-9.085846682195296564e-01,1.271722662350520949e-01,-2.704722675607401296e-08
