# N, dt, tmax
# 2, 2991.8032786885246, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
3.016528925619834808e+03,4.264970974307460971e-02,2.608984725752909462e-02,-1.062593505289317463e-03,-4.466920447750249679e+01,-2.732522047521349506e+01,1.112908079566519826e+00,1.645963035205832607e-07
6.033057851239669617e+03,8.705319390553073466e-02,5.575440864008397723e-02,-2.179273682083990218e-03,-9.117522586697677411e+01,-5.839442038572249771e+01,2.282463873819363442e+00,1.638185251743358085e-07
9.049586776859505335e+03,1.312754746961657670e-01,8.530291584488590428e-02,-3.291417646919074340e-03,-1.374914637733593565e+02,-8.934207086886739546e+01,3.447268663181510817e+00,1.637406513266083488e-07
1.206611570247933923e+04,1.754190820061579115e-01,1.148003009546122721e-01,-4.401589062935485838e-03,-1.837253029526470698e+02,-1.202361785886030106e+02,4.610007502105683663e+00,1.637218526704619490e-07
1.508264462809917313e+04,2.195189088448182280e-01,1.442690346130407475e-01,-5.510661945989688525e-03,-2.299132886234860393e+02,-1.511002781900111529e+02,5.771595791733981962e+00,1.637152016423296430e-07
1.809917355371901067e+04,2.635908850496583300e-01,1.737194646816975774e-01,-6.619035684588533974e-03,-2.760721049127644164e+02,-1.819452075133773690e+02,6.932451831909146378e+00,1.637122757614925677e-07
2.111570247933884457e+04,3.076435942080957275e-01,2.031571968113250470e-01,-7.726925608021875842e-03,-3.222107418469985873e+02,-2.127768376410782025e+02,8.092801147919308491e+00,1.637107929230958334e-07
2.413223140495867847e+04,3.516821847431828019e-01,2.325856054900609649e-01,-8.834460921268721609e-03,-3.683345916308118149e+02,-2.435987028457157635e+02,9.252779062693075929e+00,1.637099627189124072e-07
2.714876033057851237e+04,3.957099858983601504e-01,2.620068785942126777e-01,-9.941725199020132187e-03,-4.144471411497398776e+02,-2.744130946011297283e+02,1.041247310824383732e+01,1.637094622167446490e-07
3.016528925619834627e+04,4.397292740348967000e-01,2.914225150717414392e-01,-1.104877559768090677e-02,-4.605507745524112124e+02,-3.052215828315561339e+02,1.157194314737366980e+01,1.637091427302591977e-07
3.318181818181818380e+04,4.837416740767532808e-01,3.208335865907964157e-01,-1.215565292391528399e-02,-5.066471937041163756e+02,-3.360252899494091707e+02,1.273123191897200890e+01,1.637089292955642400e-07
3.619834710743802134e+04,5.277483863496961192e-01,3.502408857921080476e-01,-1.326238732563326909e-02,-5.527376557669185786e+02,-3.668250461275338807e+02,1.389037099847429246e+01,1.637087813192872166e-07
3.921487603305785160e+04,5.717503226225582047e-01,3.796450153949100237e-01,-1.436900170583232765e-02,-5.988231156825670496e+02,-3.976214826243572134e+02,1.504938437335155221e+01,1.637086755131141226e-07
4.223140495867768914e+04,6.157481917183766917e-01,4.090464443722288679e-01,-1.547551387135557080e-02,-6.449043158373849565e+02,-4.284150906191192689e+02,1.620829069361385066e+01,1.637085978639507836e-07
4.524793388429751940e+04,6.597425555748170911e-01,4.384455447910173831e-01,-1.658193794018384196e-02,-6.909818447771939418e+02,-4.592062597964131783e+02,1.736710474573868979e+01,1.637085395950127949e-07
4.826446280991735694e+04,7.037338672011385077e-01,4.678426167872250518e-01,-1.768828529440582414e-02,-7.370561769615711682e+02,-4.899953045038438404e+02,1.852583845076490476e+01,1.637084950181070976e-07
5.128099173553719447e+04,7.477224971202366399e-01,4.972379059831679160e-01,-1.879456524416617952e-02,-7.831277004579401364e+02,-5.207824819941222358e+02,1.968450155967928339e+01,1.637084603364496396e-07
5.429752066115702473e+04,7.917087522472732175e-01,5.266316159346231540e-01,-1.990078550174860864e-02,-8.291967367141185150e+02,-5.515680054615392010e+02,2.084310214994774668e+01,1.637084329497634900e-07
5.731404958677686227e+04,8.356928896601993895e-01,5.560239172175484024e-01,-2.100695252741444086e-02,-8.752635549808851465e+02,-5.823520535589484552e+02,2.200164698772969984e+01,1.637084110364912460e-07
6.033057851239669253e+04,8.796751268354102704e-01,5.854149541871941365e-01,-2.211307178648566629e-02,-9.213283830323006214e+02,-6.131347774769260468e+02,2.316014179713410215e+01,1.637083932947473441e-07
6.334710743801653007e+04,9.236556493841358018e-01,6.148048500901497349e-01,-2.321914794366915918e-02,-9.673914152684211558e+02,-6.439163062978768721e+02,2.431859146374507930e+01,1.637083787772557435e-07
6.636363636363636761e+04,9.676346169877148018e-01,6.441937109885359503e-01,-2.432518501214960341e-02,-1.013452818931613024e+03,-6.746967511060399829e+02,2.547700019077451827e+01,1.637083667835881712e-07
6.938016528925619787e+04,1.011612168012518742e+00,6.735816288128300133e-01,-2.543118646952211015e-02,-1.059512738939996098e+03,-7.054762081848678008e+02,2.663537162048420015e+01,1.637083567882604745e-07
7.239669421487604268e+04,1.055588423141958110e+00,7.029686837656223819e-01,-2.653715534903750353e-02,-1.105571301691427607e+03,-7.362547615346016983e+02,2.779370892975157403e+01,1.637083483918039482e-07
7.541322314049587294e+04,1.099563488266513955e+00,7.323549462351435224e-01,-2.764309431221072949e-02,-1.151628618090380087e+03,-7.670324848764058743e+02,2.895201490611624351e+01,1.637083412868718137e-07
7.842975206611570320e+04,1.143537456806538843e+00,7.617404783338277419e-01,-2.874900570718080806e-02,-1.197684785980727384e+03,-7.978094432637833506e+02,3.011029200890332902e+01,1.637083352343759456e-07
8.144628099173553346e+04,1.187510411596374826e+00,7.911253351467578687e-01,-2.985489161605089925e-02,-1.243739892119078377e+03,-8.285856943901359273e+02,3.126854241880507956e+01,1.637083300464355160e-07
