# N, dt, tmax
# 2, 126.51646447140381, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
1.265603328710124771e+02,-1.707709603328583887e-03,-4.505220427622021011e-03,5.692118905368279640e-05,1.788570893420106778e+00,4.718545887181496923e+00,-5.961644869938185348e-02,-2.709868632217493966e-08
2.531206657420249542e+02,-8.148943317029574539e-04,-4.793002145171418489e-03,3.814122004275932233e-05,8.534801701975904820e-01,5.019954278083577748e+00,-3.994723451519111013e-02,-2.706645437558291365e-08
3.796809986130374455e+02,1.068756215814881940e-04,-4.912209149684585753e-03,1.801320750217592882e-05,-1.119362598911679135e-01,5.144805820844987387e+00,-1.886614596107618128e-02,-2.703420657027430723e-08
5.062413314840499083e+02,1.025271685901935851e-03,-4.863888279785927304e-03,-2.735198476211690962e-06,-1.073819044922900146e+00,5.094196922659357085e+00,2.864712110738164026e-03,-2.700289496476600683e-08
6.328016643550623712e+02,1.910127299622850147e-03,-4.655234082185173011e-03,-2.339918299276628918e-05,-2.000573214657516807e+00,4.875662797248790703e+00,2.450715130318320209e-02,-2.697324589166800824e-08
7.593619972260748909e+02,2.734485411691275295e-03,-4.298529858545631008e-03,-4.332460125696701908e-05,-2.863965282094780296e+00,4.502068369532180370e+00,4.537605259477688752e-02,-2.694574715314470562e-08
8.859223300970872970e+02,3.475239357792449940e-03,-3.810006123075452937e-03,-6.192705894972660226e-05,-3.639794465581384753e+00,3.990412680354269437e+00,6.485935017095549593e-02,-2.692067204131848024e-08
1.012482662968099817e+03,4.113425773246215736e-03,-3.208744464211085723e-03,-7.870301884645379803e-05,-4.308199471345758091e+00,3.360680845223646962e+00,8.242966395380534050e-02,-2.689812264372083617e-08
1.139042995839112336e+03,4.634253560588295039e-03,-2.515706661083041973e-03,-9.323448178769519717e-05,-4.853688832715356227e+00,2.634827198737985654e+00,9.764920222006430450e-02,-2.687807796779825175e-08
1.265603328710124742e+03,5.026955749308842890e-03,-1.752925730024836384e-03,-1.051890325093069042e-04,-5.264985755306238246e+00,1.835928036557606724e+00,1.101698096013855599e-01,-2.686043774224267380e-08
1.392163661581137148e+03,5.284540183367560616e-03,-9.428634385611200930e-04,-1.143169304264414124e-04,-5.534766999410929422e+00,9.875087072142787470e-01,1.197299201148330078e-01,-2.684505766181397468e-08
1.518723994452149782e+03,5.403498176827889639e-03,-1.079185108210888033e-04,-1.204466340756964269e-04,-5.659357740265282821e+00,1.130285306937530154e-01,1.261498696841152900e-01,-2.683177522821621211e-08
1.645284327323162188e+03,5.383512892847788778e-03,7.299408164787076631e-04,-1.234798028391418615e-04,-5.638426138572658175e+00,-7.645040443225289417e-01,1.293266611916147613e-01,-2.682042716306045490e-08
1.771844660194174594e+03,5.227194011231665015e-03,1.549450021840231839e-03,-1.233864954779554182e-04,-5.474705444371709362e+00,-1.622817605798375196e+00,1.292289356591034832e-01,-2.681086004563746952e-08
1.898404993065187227e+03,4.939853192569471779e-03,2.330257209258206758e-03,-1.202010142637287445e-04,-5.173758829239385015e+00,-2.440596580670312044e+00,1.258926195956479865e-01,-2.680293582722395449e-08
2.024965325936199633e+03,4.529325764873105668e-03,3.053095385454361599e-03,-1.140186310999059414e-04,-4.743792629660036120e+00,-3.197661669533993667e+00,1.194174960985200373e-01,-2.679653354919348008e-08
2.151525658807212039e+03,4.005837274733747844e-03,3.699942899983554162e-03,-1.049932682482452337e-04,-4.195516579283138370e+00,-3.875137883705896957e+00,1.099647757603716552e-01,-2.679154815852268671e-08
2.278085991678224673e+03,3.381908222301794470e-03,4.254193952217218133e-03,-9.333607517509911230e-05,-3.542044033035321782e+00,-4.455633125836276243e+00,9.775560612815289985e-02,-2.678788687911075807e-08
2.404646324549236851e+03,2.672285632055597035e-03,4.700858354403108022e-03,-7.931472733111314993e-05,-2.798820297715305383e+00,-4.923447411894876780e+00,8.307033727952024826e-02,-2.678546320693527090e-08
2.531206657420249485e+03,1.893885421598063418e-03,5.026807000435382089e-03,-6.325315637292549869e-05,-1.983562271911166519e+00,-5.264829963065578156e+00,6.624823927033744730e-02,-2.678418827550914641e-08
2.657766990291262118e+03,1.065724336115233400e-03,5.221076201838221326e-03,-4.553129145593235436e-05,-1.116187157506082883e+00,-5.468297952259892014e+00,4.768723117746560131e-02,-2.678395911900121087e-08
2.784327323162274297e+03,2.088143189347500123e-04,5.275239398633124049e-03,-2.658423995541197367e-05,-2.187018286060296024e-01,-5.525025815763806136e+00,2.784302302643719071e-02,-2.678464331395704337e-08
2.910887656033286930e+03,-6.540141755039391436e-04,5.183847660113097972e-03,-6.900164124319337674e-06,6.849822217492222975e-01,-5.429306612043591329e+00,7.226891907455374776e-03,-2.678605973572994408e-08
