# N, dt, tmax
# 2, 126.51646447140381, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
1.265603328710124771e+02,-1.707709603328583887e-03,-4.505220427622021011e-03,5.692118905368279640e-05,1.788570893420106778e+00,4.718545887181496923e+00,-5.961644869938185348e-02,-2.712565794455871014e-08
2.531206657420249542e+02,-8.140619141563280392e-04,-4.789941415437981576e-03,3.810988229858789246e-05,8.526083370755119795e-01,5.016748620574138506e+00,-3.991441290607138093e-02,-2.712103183256385278e-08
3.796809986130374455e+02,1.087901943812241907e-04,-4.902823559796158810e-03,1.793138594125798474e-05,-1.139414891035978733e-01,5.134975816458235975e+00,-1.878045008981868783e-02,-2.711620467349725906e-08
5.062413314840499083e+02,1.027846593961454467e-03,-4.844645330487979719e-03,-2.872739615666196350e-06,-1.076515876749289946e+00,5.074042805735271777e+00,3.008765923047160024e-03,-2.711142780056221258e-08
6.328016643550623712e+02,1.912082794926748619e-03,-4.622345807576683403e-03,-2.357954582107025908e-05,-2.002621304084404752e+00,4.841217238949594659e+00,2.469605444241169262e-02,-2.710689516308182297e-08
7.593619972260748909e+02,2.733458640653651465e-03,-4.248085135143044727e-03,-4.351116664715648009e-05,-2.862889892702742412e+00,4.449235051836576638e+00,4.557145199170129640e-02,-2.710274177298199319e-08
8.859223300970872970e+02,3.467584583622337641e-03,-3.738228844236386218e-03,-6.205394441470893623e-05,-3.631777232294366442e+00,3.915236695227627184e+00,6.499224375486645222e-02,-2.709905079167861562e-08
1.012482662968099817e+03,4.094093862435191009e-03,-3.112356430761901126e-03,-7.867087485696085927e-05,-4.287952180516334977e+00,3.259728768380377062e+00,8.239599792306251391e-02,-2.709586479868482566e-08
1.139042995839112336e+03,4.596786677222962011e-03,-2.392357946661996526e-03,-9.290858540981952306e-05,-4.814447865209063870e+00,2.505637833096279632e+00,9.730787441198537890e-02,-2.709319783910974125e-08
1.265603328710124742e+03,4.963614649575892948e-03,-1.601649778103267710e-03,-1.044002450353867463e-04,-5.198645408493902664e+00,1.677489058435118974e+00,1.093436724676491723e-01,-2.709104621739540218e-08
1.392163661581137148e+03,5.186566360431955208e-03,-7.645158898685593812e-04,-1.128657396551085079e-04,-5.432154044797238512e+00,8.007162725505714285e-01,1.182100144064228975e-01,-2.708939715817433309e-08
1.518723994452149782e+03,5.261502688227561245e-03,9.443592267884687308e-05,-1.181102467218895201e-04,-5.510638662143048094e+00,-9.890753221006404194e-02,1.237028526920993382e-01,-2.708823520983727154e-08
1.645284327323162188e+03,5.187977523875559119e-03,9.507230786017107499e-04,-1.200220892429529497e-04,-5.433632027854878643e+00,-9.957405069195435221e-01,1.257052223451784467e-01,-2.708754665067053180e-08
1.771844660194174594e+03,4.969067145442004549e-03,1.780367659903024299e-03,-1.185704944594409056e-04,-5.204356083999627458e+00,-1.864669361747634424e+00,1.241848934943190624e-01,-2.708732227797802825e-08
1.898404993065187227e+03,4.611220823976569343e-03,2.560232865612886016e-03,-1.138036489495244561e-04,-4.829565479295519381e+00,-2.681461751393382276e+00,1.191923343871683499e-01,-2.708755892420595909e-08
2.024965325936199633e+03,4.124136076543233158e-03,3.268342569191375058e-03,-1.058472349888487242e-04,-4.319416915283187386e+00,-3.423100963763106019e+00,1.108591784464109942e-01,-2.708825992780141720e-08
2.151525658807212039e+03,3.520653965380809471e-03,3.884208357497236780e-03,-9.490344648910544931e-05,-3.687359487825396798e+00,-4.068128444471808436e+00,9.939719361231837136e-02,-2.708943463626294770e-08
2.278085991678224673e+03,2.816662419652914140e-03,4.389185774044500679e-03,-8.125030573869219930e-05,-2.950033431071663159e+00,-4.597016908476733832e+00,8.509756673058178900e-02,-2.709109685973129961e-08
2.404646324549236851e+03,2.030988253645095443e-03,4.766877722366042944e-03,-6.524092313800458815e-05,-2.127157022638585637e+00,-4.992592844883215086e+00,6.833012823553305526e-02,-2.709326204371064616e-08
2.531206657420249485e+03,1.185251135945924669e-03,5.003597537617294685e-03,-4.730215349743412579e-05,-1.241373638125581769e+00,-5.240521515325145430e+00,4.954194482287638257e-02,-2.709594281463374638e-08
2.657766990291262118e+03,3.036454137407534198e-04,5.088896227217603110e-03,-2.793190475119079687e-05,-3.180232446304978589e-01,-5.329859159833683968e+00,2.925450072915597097e-02,-2.709914251861206084e-08
2.784327323162274297e+03,-5.873907602905077685e-04,5.016146783873878107e-03,-7.694162309185932549e-06,6.152041394343338299e-01,-5.253664977506966594e+00,8.058486483086248209e-03,-2.710284649980003432e-08
2.910887656033286930e+03,-1.459663424967479542e-03,4.783162410966136646e-03,1.278936112942576347e-05,1.528779548348306649e+00,-5.009648625316706294e+00,-1.339494666829961836e-02,-2.710701125766504623e-08
3.037447988904299564e+03,-2.283910962135045353e-03,4.392804782857483853e-03,3.285209530354098184e-05,2.392055805082840436e+00,-4.600807279985634324e+00,-3.440766587787994629e-02,-2.711155238800340398e-08
3.164008321775311742e+03,-3.030725236287192675e-03,3.853514375071462328e-03,5.180101857240590251e-05,3.174232277555476323e+00,-4.035981079683973682e+00,-5.425383442684351964e-02,-2.711633337547625856e-08
3.290568654646324376e+03,-3.671715909118546811e-03,3.179671100523064065e-03,6.894120963691811139e-05,3.845574324321105575e+00,-3.330230836647919634e+00,-7.220562598782777342e-02,-2.712115867589006189e-08
3.417128987517337009e+03,-4.180890808513915147e-03,2.391676618266416060e-03,8.360638926404359138e-05,4.378859025035783503e+00,-2.504924243306292375e+00,-8.756521252217093487e-02,-2.712577556307736608e-08
3.543689320388349188e+03,-4.536174819437622380e-03,1.515648925725386620e-03,9.519417172510326406e-05,4.750965991932907251e+00,-1.587416003231481909e+00,-9.970168489940541001e-02,-2.712988902589368777e-08
3.670249653259361821e+03,-4.720933929687969044e-03,5.826446190098956424e-04,1.032033935432736063e-04,4.944473580251124822e+00,-6.102332649167868661e-01,-1.080901491880660731e-01,-2.713319167697265699e-08
3.796809986130374455e+03,-4.725324382714918281e-03,-3.726202889201869761e-04,1.072696121778493801e-04,4.949071924417848933e+00,3.902641302487341868e-01,-1.123489062284370593e-01,-2.713540598099385932e-08
3.923370319001386633e+03,-4.547268049504036430e-03,-1.313498168850849718e-03,1.071941054158753195e-04,4.762584494500398336e+00,1.375693261189212979e+00,-1.122698241664400881e-01,-2.713633040956541903e-08
