# N, dt, tmax
# 2, 53.34697456883952, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
5.335477269405057399e+01,-2.199840913476339924e-03,-4.263285301963034776e-03,6.692691272376341983e-05,2.304004978556897232e+00,4.465154957595948382e+00,-7.009595065277539339e-02,-2.712949981848467240e-08
1.067095453881011480e+02,-1.846570369415555940e-03,-4.443555179524058020e-03,5.977183800630458125e-05,1.934006817641110487e+00,4.653960744796299842e+00,-6.260207795044417378e-02,-2.712919506423509450e-08
1.600643180821517149e+02,-1.481177250826780974e-03,-4.594653502225751196e-03,5.222436634968346571e-05,1.551312069488349321e+00,4.812213682826329553e+00,-5.469722802886861635e-02,-2.712887808544135664e-08
2.134190907762022960e+02,-1.106153349386293245e-03,-4.715876865577305066e-03,4.433732592666293635e-05,1.158530513920645877e+00,4.939177060481681814e+00,-4.643673051316304229e-02,-2.712855233208409810e-08
2.667738634702528771e+02,-7.240094424426852041e-04,-4.806745423915994610e-03,3.616489830595718879e-05,7.582918154177203940e-01,5.034348311058971071e+00,-3.787733250867435925e-02,-2.712822109754600572e-08
3.201286361643034297e+02,-3.372540885278076366e-04,-4.866998288138876458e-03,2.776212491766502101e-05,3.532233145799679175e-01,5.097454192166734899e+00,-2.907668169719521481e-02,-2.712788747094638477e-08
3.734834088583540392e+02,5.162611816834564290e-05,-4.896586869256522312e-03,1.918443762809762414e-05,-5.407065236161424232e-02,5.128443814091604658e+00,-2.009283468416890248e-02,-2.712755430162150064e-08
4.268381815524045919e+02,4.401846601011683187e-04,-4.895666484906517624e-03,1.048721864007578574e-05,-4.610277234796849033e-01,5.127479848874116009e+00,-1.098379605994594110e-02,-2.712722417530703478e-08
4.801929542464551446e+02,8.260314625615203027e-04,-4.864586548771763011e-03,1.725393573468225319e-06,-8.651446522916246273e-01,5.094928255188850841e+00,-1.807092212390396229e-03,-2.712689940109657316e-08
5.335477269405057541e+02,1.206847457372459392e-03,-4.803879654912055625e-03,-7.046939716592145379e-06,-1.263992561057886599e+00,5.031346845811179413e+00,7.380617430630972628e-03,-2.712658200791264868e-08
5.869024996345563068e+02,1.580397337845995632e-03,-4.714249852342982869e-03,-1.577684521729376404e-05,-1.655230299695216623e+00,4.937473006988953195e+00,1.652389029765054598e-02,-2.712627374902743867e-08
6.402572723286068594e+02,1.944540541573353681e-03,-4.596560381866500629e-03,-2.441284541995441298e-05,-2.036615948610012161e+00,4.814210854603107492e+00,2.556881138255995278e-02,-2.712597611309226219e-08
6.936120450226574121e+02,2.297240532723550041e-03,-4.451821119190317241e-03,-3.290518115598076420e-05,-2.406016540520480973e+00,4.662618082709617973e+00,3.446326538399099165e-02,-2.712569034015744463e-08
7.469668177167080785e+02,2.636572482944837988e-03,-4.281175937616314361e-03,-4.120603593814078745e-05,-2.761416105054344872e+00,4.483892727842054171e+00,4.315717166931030968e-02,-2.712541744126066271e-08
8.003215904107586312e+02,2.960729470084781483e-03,-4.085890171640283591e-03,-4.926972672115619212e-05,-3.100922160982814813e+00,4.279360039003639038e+00,5.160268406786434198e-02,-2.712515822031063958e-08
8.536763631048091838e+02,3.268027327398483062e-03,-3.867338331017631387e-03,-5.705286342866815104e-05,-3.422770795042347380e+00,4.050459609985055387e+00,5.975435795166282593e-02,-2.712491329717072816e-08
9.070311357988597365e+02,3.556908283489254759e-03,-3.626992184257795543e-03,-6.451447989017670894e-05,-3.725330474229155531e+00,3.798732898603667696e+00,6.756928737227736737e-02,-2.712468313103647131e-08
9.603859084929102892e+02,3.825943535789078954e-03,-3.366409301882653318e-03,-7.161613900781144658e-05,-4.007104741135830039e+00,3.525811227476884024e+00,7.500721520733506786e-02,-2.712446804338817632e-08
1.013740681186960956e+03,4.073834898819845944e-03,-3.087222123639707556e-03,-7.832201504634585590e-05,-4.266733940258952806e+00,3.233404333559954491e+00,8.203061934702485236e-02,-2.712426823997426214e-08
1.067095453881011508e+03,4.299415663629443940e-03,-2.791127590501263356e-03,-8.459895592845616231e-05,-4.502996118130106140e+00,2.923289509212771087e+00,8.860477793908205779e-02,-2.712408383143674653e-08
1.120450226575062061e+03,4.501650797450346478e-03,-2.479877361829248110e-03,-9.041652833781277268e-05,-4.714807232428436023e+00,2.597301356140353956e+00,9.469781662754404861e-02,-2.712391485232355899e-08
