# N, dt, tmax
# 2, 1689.8148148148148, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
1.697674418604651237e+03,1.642924966048989188e-02,2.500816893450049511e-03,-3.779669471628948067e-04,-1.720718656509797384e+01,-2.619232389792570448e+00,3.958639566427117895e-01,5.436884622849963047e-08
3.395348837209302474e+03,3.293537946617063755e-02,1.046462090174643533e-02,-7.803461797422410690e-04,-3.449489360610253641e+01,-1.096012830229310531e+01,8.172961381479080245e-01,5.203349062375723039e-08
5.093023255813954165e+03,4.887665238171701176e-02,1.825067871272697748e-02,-1.169349289850949531e-03,-5.119099737294799723e+01,-1.911486160593112515e+01,1.224718828067899334e+00,5.180827857500257797e-08
6.790697674418604947e+03,6.456692215541877389e-02,2.594305259772690386e-02,-1.552347447974266985e-03,-6.762421281686944496e+01,-2.717147498164717234e+01,1.625852227164368280e+00,5.175451913605575713e-08
8.488372093023255729e+03,8.011688510959467935e-02,3.357905494493372556e-02,-1.931972301541663066e-03,-8.391047781145034890e+01,-3.516904758631083894e+01,2.023452593284034151e+00,5.173552245301844656e-08
1.018604651162790833e+04,9.557727408589877793e-02,4.117751520501457263e-02,-2.309437133313374350e-03,-1.001029274352462579e+02,-4.312730045875488116e+01,2.418790659007084898e+00,5.172714782563230360e-08
1.188372093023255911e+04,1.109754891605281846e-01,4.874918928070050284e-02,-2.685399655556572774e-03,-1.162302591779639442e+02,-5.105749880151709164e+01,2.812555279754263005e+00,5.172288967382820286e-08
1.358139534883720989e+04,1.263280039963889378e-01,5.630078826047632545e-02,-3.060256317564793820e-03,-1.323097267424134884e+02,-5.896667147799655595e+01,3.205161676981110208e+00,5.172049708643995597e-08
1.527906976744186068e+04,1.416454973038509813e-01,6.383677916417282439e-02,-3.434264594104087347e-03,-1.483525144836571314e+02,-6.685949702465759970e+01,3.596879517070861176e+00,5.171904952889055575e-08
1.697674418604651146e+04,1.569352881180883230e-01,7.136028511945055608e-02,-3.807601210135879051e-03,-1.643662879985005247e+02,-7.473924645152396806e+01,3.987893893040228122e+00,5.171812235395774366e-08
1.867441860465116406e+04,1.722026129430474228e-01,7.887357553434629076e-02,-4.180392751019927459e-03,-1.803565317431554718e+02,-8.260829662475128998e+01,4.378337384157696910e+00,5.171750096419308178e-08
2.037209302325581666e+04,1.874513483509388789e-01,8.637835148235940841e-02,-4.552733014994822872e-03,-1.963273058483424336e+02,-9.046842916490476227e+01,4.768308230076584664e+00,5.171706886188830470e-08
2.206976744186046562e+04,2.026844449725918873e-01,9.387592101449679372e-02,-4.924693451253295967e-03,-2.122817006594035547e+02,-9.832101406015648593e+01,5.157881263160795982e+00,5.171675904230722950e-08
2.376744186046511822e+04,2.179042010252973949e-01,1.013673116902648746e-01,-5.296329747136668299e-03,-2.282221232158877058e+02,-1.061671275257018578e+02,5.547114807587709251e+00,5.171653108600458072e-08
2.546511627906976719e+04,2.331124417033926810e-01,1.088533455051558796e-01,-5.667686152956026222e-03,-2.441504851364097703e+02,-1.140076304791167559e+02,5.936055208952781825e+00,5.171635961556129903e-08
2.716279069767441979e+04,2.483106408256230413e-01,1.163346903515346253e-01,-6.038798417422388057e-03,-2.600683300261031263e+02,-1.218432224379545517e+02,6.324739908694465562e+00,5.171622814553839004e-08
2.886046511627907239e+04,2.635000057064835755e-01,1.238118963148735902e-01,-6.409695837279259789e-03,-2.759769223666812650e+02,-1.296744795346344290e+02,6.713199590778349268e+00,5.171612564757116199e-08
3.055813953488372135e+04,2.786815378400657739e-01,1.312854218711947130e-01,-6.780402723828961656e-03,-2.918773110737081424e+02,-1.375018819543509494e+02,7.101459717664577731e+00,5.171604455267142096e-08
3.225581395348837395e+04,2.938560772270360499e-01,1.387556531810459348e-01,-7.150939474823677158e-03,-3.077703759224919509e+02,-1.453258341426344202e+02,7.489541652953715101e+00,5.171597954785100522e-08
3.395348837209302292e+04,3.090243353679157923e-01,1.462229185546459476e-01,-7.521323372724477048e-03,-3.236568621036204831e+02,-1.531466799554309830e+02,7.877463497443916829e+00,5.171592682856340135e-08
3.565116279069767916e+04,3.241869202329878963e-01,1.536874994699602426e-01,-7.891569189131322770e-03,-3.395374063752112193e+02,-1.609647141988921817e+02,8.265240722181133037e+00,5.171588362149471897e-08
3.734883720930232812e+04,3.393443554430111142e-01,1.611496390850503391e-01,-8.261689649280546874e-03,-3.554125571518461584e+02,-1.687801915447903411e+02,8.652886654950876277e+00,5.171584787246045831e-08
3.904651162790697708e+04,3.544970952009792176e-01,1.686095488990933255e-01,-8.631695793788446425e-03,-3.712827901433605575e+02,-1.765933335069422014e+02,9.040412859150647407e+00,5.171581803780126019e-08
4.074418604651163332e+04,3.696455360571643811e-01,1.760674140253336295e-01,-9.001597263778769731e-03,-3.871485206769701790e+02,-1.844043339638387806e+02,9.427829432418404210e+00,5.171579294219728867e-08
4.244186046511628228e+04,3.847900262810429739e-01,1.835233974093554432e-01,-9.371402528086943129e-03,-4.030101135129640397e+02,-1.922133635766560644e+02,9.815145244595088414e+00,5.171577168001770498e-08
4.413953488372093125e+04,3.999308734017485989e-01,1.909776432362071952e-01,-9.741119066118596181e-03,-4.188678907422036559e+02,-2.000205733577092246e+02,1.020236812924160930e+01,5.171575354575991985e-08
4.583720930232558021e+04,4.150683503306362709e-01,1.984302797067134527e-01,-1.011075351636470804e-02,-4.347221381985947914e+02,-2.078260975782250455e+02,1.058950503918632080e+01,5.171573798426971196e-08
4.753488372093023645e+04,4.302027003744838263e-01,2.058814213181893726e-01,-1.048031179803789528e-02,-4.505731107096679011e+02,-2.156300561570495802e+02,1.097656217392085942e+01,5.171572455463041351e-08
4.923255813953488541e+04,4.453341413722405884e-01,2.133311707521122480e-01,-1.084979921146680265e-02,-4.664210364292048894e+02,-2.234325566377027883e+02,1.136354508474827263e+01,5.171571290363782201e-08
5.093023255813953438e+04,4.604628691330893142e-01,2.207796204473638779e-01,-1.121922052155234321e-02,-4.822661204380956406e+02,-2.312336958361146344e+02,1.175045876219099839e+01,5.171570274608965755e-08
5.262790697674419062e+04,4.755890603128792860e-01,2.282268539198965829e-01,-1.158858002760508252e-02,-4.981085477569719728e+02,-2.390335612227784168e+02,1.213730770913508117e+01,5.171569384998092242e-08
5.432558139534883958e+04,4.907128748355996661e-01,2.356729468763609503e-01,-1.195788162214777434e-02,-5.139484858823402647e+02,-2.468322320891095956e+02,1.252409600241704801e+01,5.171568602527268100e-08
5.602325581395348854e+04,5.058344579436462318e-01,2.431179681591473796e-01,-1.232712884071239870e-02,-5.297860869339291412e+02,-2.546297805372358312e+02,1.291082734497889462e+01,5.171567911529208793e-08
5.772093023255814478e+04,5.209539419431690188e-01,2.505619805525812760e-01,-1.269632490423842734e-02,-5.456214894826811133e+02,-2.624262723243658684e+02,1.329750511027391191e+01,5.171567299008977042e-08
5.941860465116279374e+04,5.360714476973771347e-01,2.580050414740636677e-01,-1.306547275535404132e-02,-5.614548201147657664e+02,-2.702217675866564264e+02,1.368413238026586143e+01,5.171566754126714365e-08
6.111627906976744271e+04,5.511870859102707687e-01,2.654472035693241083e-01,-1.343457508957024080e-02,-5.772861947760981138e+02,-2.780163214626505805e+02,1.407071197810014951e+01,5.171566267791758770e-08
6.281395348837209895e+04,5.663009582351505866e-01,2.728885152273251569e-01,-1.380363438222083697e-02,-5.931157199333367771e+02,-2.858099846325633848e+02,1.445724649631944025e+01,5.171565832341850216e-08
6.451162790697674791e+04,5.814131582358562644e-01,2.803290210274973493e-01,-1.417265291182638956e-02,-6.089434935806367548e+02,-2.936028037866938121e+02,1.484373832133389470e+01,5.171565441287879220e-08
6.620930232558140415e+04,5.965237722236138573e-01,2.877687621297081444e-01,-1.454163278043725180e-02,-6.247696061161238958e+02,-3.013948220338588726e+02,1.523018965472748221e+01,5.171565089109479278e-08
6.790697674418604583e+04,6.116328799883347100e-01,2.952077766155477567e-01,-1.491057593141285886e-02,-6.405941411078192687e+02,-3.091860792588398681e+02,1.561660253187911707e+01,5.171564771090342486e-08
6.960465116279070207e+04,6.267405554399504419e-01,3.026460997880506820e-01,-1.527948416501563253e-02,-6.564171759653436311e+02,-3.169766124362956248e+02,1.600297883829494694e+01,5.171564483184780744e-08
7.130232558139535831e+04,6.418468671727559638e-01,3.100837644357854472e-01,-1.564835915213421552e-02,-6.722387825309816662e+02,-3.247664559073571127e+02,1.638932032398141558e+01,5.171564221909016363e-08
7.300000000000000000e+04,6.569518789635949707e-01,3.175208010662796121e-01,-1.601720244639923824e-02,-6.880590276014568190e+02,-3.325556416241054762e+02,1.677562861613469281e+01,5.171563984252166837e-08
7.469767441860465624e+04,6.720556502129853005e-01,3.249572381129579579e-01,-1.638601549491239262e-02,-7.038779733899448274e+02,-3.403441993663088283e+02,1.716190523037777282e+01,5.171563767602983777e-08
7.639534883720931248e+04,6.871582363368561319e-01,3.323931021191218194e-01,-1.675479964777513292e-02,-7.196956779363589476e+02,-3.481321569341130839e+02,1.754815158074040582e+01,5.171563569689286743e-08
7.809302325581395417e+04,7.022596891153876086e-01,3.398284179019607221e-01,-1.712355616657472782e-02,-7.355121954727088678e+02,-3.559195403198198164e+02,1.793436898854693595e+01,5.171563388527675297e-08
7.979069767441861040e+04,7.173600570044740277e-01,3.472632086991435107e-01,-1.749228623196166788e-02,-7.513275767493104240e+02,-3.637063738614182853e+02,1.832055869035250595e+01,5.171563222381583667e-08
8.148837209302326664e+04,7.324593854145151628e-01,3.546974963001627845e-01,-1.786099095043277435e-02,-7.671418693267788740e+02,-3.714926803801492952e+02,1.870672184504736180e+01,5.171563069726157332e-08
8.318604651162790833e+04,7.475577169605673866e-01,3.621313011642985913e-01,-1.822967136041791364e-02,-7.829551178380245346e+02,-3.792784813040548784e+02,1.909285954023179599e+01,5.171562929218735252e-08
8.488372093023256457e+04,7.626550916873144903e-01,3.695646425268049318e-01,-1.859832843775450356e-02,-7.987673642238760294e+02,-3.870637967791922165e+02,1.947897279794981884e+01,5.171562799673938492e-08
8.658139534883720626e+04,7.777515472718412592e-01,3.769975384947026886e-01,-1.896696310062211815e-02,-8.145786479454554865e+02,-3.948486457699627294e+02,1.986506257985747581e+01,5.171562680042580427e-08
8.827906976744186250e+04,7.928471192067882978e-01,3.844300061333768004e-01,-1.933557621400001231e-02,-8.303890061760056369e+02,-4.026330461498097293e+02,2.025112979189142237e+01,5.171562569393750011e-08
8.997674418604651873e+04,8.079418409661236478e-01,3.918620615450177924e-01,-1.970416859370183876e-02,-8.461984739745113302e+02,-4.104170147833742135e+02,2.063717528849468152e+01,5.171562466899542021e-08
9.167441860465116042e+04,8.230357441554737585e-01,3.992937199398123305e-01,-2.007274101003480096e-02,-8.620070844431485284e+02,-4.182005676010561501e+02,2.102319987644906618e+01,5.171562371821989590e-08
9.337209302325581666e+04,8.381288586487114500e-01,4.067249957006728311e-01,-2.044129419112443793e-02,-8.778148688703394100e+02,-4.259837196668093497e+02,2.140920431835737858e+01,5.171562283501872783e-08
9.506976744186047290e+04,8.532212127122780210e-01,4.141559024421976321e-01,-2.080982882594108879e-02,-8.936218568609621116e+02,-4.337664852398932567e+02,2.179518933581320184e+01,5.171562201349072347e-08
9.676744186046511459e+04,8.683128331185427928e-01,4.215864530644682917e-01,-2.117834556705954635e-02,-9.094280764550768481e+02,-4.415488778312176237e+02,2.218115561229123145e+01,5.171562124834279380e-08
9.846511627906977083e+04,8.834037452493366249e-01,4.290166598022169264e-01,-2.154684503317974564e-02,-9.252335542363626928e+02,-4.493309102548381588e+02,2.256710379578728976e+01,5.171562053481791576e-08
1.001627906976744271e+05,8.984939731906671501e-01,4.364465342698344297e-01,-2.191532781143279429e-02,-9.410383154313169598e+02,-4.571125946750955222e+02,2.295303450123356370e+01,5.171561986863288197e-08
1.018604651162790688e+05,9.135835398195002455e-01,4.438760875026344088e-01,-2.228379445949398713e-02,-9.568423840001468079e+02,-4.648939426498333773e+02,2.333894831271168613e+01,5.171561924592409059e-08
1.035581395348837250e+05,9.286724668833939988e-01,4.513053299947406560e-01,-2.265224550752188010e-02,-9.726457827201729742e+02,-4.726749651700799859e+02,2.372484578548359124e+01,5.171561866320042916e-08
1.052558139534883812e+05,9.437607750736796142e-01,4.587342717339249476e-01,-2.302068145994026760e-02,-9.884485332624761895e+02,-4.804556726965353732e+02,2.411072744785792921e+01,5.171561811730191554e-08
