# N, dt, tmax
# 2, 400.219298245614, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
4.006586169045005477e+02,4.160619812468339083e-04,-4.958393123226408419e-03,1.128748078270011750e-05,-4.357628182603859868e-01,5.193176639079178258e+00,-1.182195119628412505e-02,-2.517831262038161375e-08
8.013172338090010953e+02,3.307854018661998859e-03,-4.404317612244435312e-03,-5.571341401977403078e-05,-3.464483309064819494e+00,4.612865250206260370e+00,5.835148464036492288e-02,-2.342437264501377414e-08
1.201975850713501586e+03,5.504378521466317918e-03,-2.861788476309067367e-03,-1.112646226844062590e-04,-5.765014842495541636e+00,2.997296239287242869e+00,1.165330833842062319e-01,-2.246661819972601726e-08
1.602634467618002191e+03,6.843280910882361921e-03,-8.519361877939064798e-04,-1.495690358048763205e-04,-7.167315232545755421e+00,8.922759850793431369e-01,1.566512382878709753e-01,-2.201688702226745221e-08
2.003293084522502795e+03,7.381256206967306242e-03,1.267151428179165082e-03,-1.704076878580884917e-04,-7.730764049652076864e+00,-1.327151968683339067e+00,1.784766156517019198e-01,-2.179902158438101267e-08
2.403951701427003172e+03,7.232334323380201074e-03,3.273615413454703318e-03,-1.754102616573608201e-04,-7.574790606709538743e+00,-3.428623481032168741e+00,1.837160649539278934e-01,-2.168594927496362694e-08
2.804610318331504004e+03,6.512183305391942151e-03,5.025183010951110585e-03,-1.665736766426518405e-04,-6.820539914946682103e+00,-5.263129076499661885e+00,1.744610612204273437e-01,-2.162552353910842756e-08
3.205268935236004381e+03,5.326586768075715350e-03,6.420716038756234256e-03,-1.458445686441043059e-04,-5.578804520445033610e+00,-6.724741606799646831e+00,1.527504149018153456e-01,-2.159625421366767260e-08
3.605927552140504758e+03,3.774519448788475617e-03,7.377834647680783786e-03,-1.150951539454709086e-04,-3.953245686264491354e+00,-7.727180477048129603e+00,1.205449930827416222e-01,-2.159012108463136206e-08
4.006586169045005590e+03,1.956620368373501034e-03,7.819963170388494200e-03,-7.625899406653161884e-05,-2.049267763983181112e+00,-8.190244106440676575e+00,7.986991282536642922e-02,-2.160685922466330082e-08
4.407244785949505967e+03,-1.210546766105755068e-05,7.669132098250024815e-03,-3.158527744329142108e-05,1.267867034746635729e-02,-8.032271073482155188e+00,3.308086327180995156e-02,-2.165352396347584701e-08
4.807903402854006345e+03,-1.982907121690916791e-03,6.844675864310277580e-03,1.593299341029529113e-05,2.076799214163236762e+00,-7.168776238031691506e+00,-1.668743222100698906e-02,-2.174777545710607304e-08
5.208562019758506722e+03,-3.742646355086927390e-03,5.274421947219960077e-03,6.182697129317562320e-05,3.919863378425544997e+00,-5.524169657432485891e+00,-6.475452329116940242e-02,-2.192178467860455843e-08
