# N, dt, tmax
# 2, 29.99917810470946, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
3.000164392569455885e+01,-2.350161912571389032e-03,-4.175361328215387857e-03,6.992489288905689797e-05,2.461443786142909929e+00,4.373067719828850564e+00,-7.323588735644162573e-02,-2.712958009599627268e-08
6.000328785138911769e+01,-2.156848506993835641e-03,-4.287179200185143105e-03,6.606427489737428293e-05,2.258976850400439496e+00,4.490180249253912237e+00,-6.919246629874033216e-02,-2.712936704972439299e-08
9.000493177708366943e+01,-1.959026274038934336e-03,-4.390035396075248585e-03,6.206555377198205606e-05,2.051787591029372582e+00,4.597906760727750175e+00,-6.500440282363877109e-02,-2.712915020271419383e-08
1.200065757027782354e+02,-1.757129365199887328e-03,-4.483761132678744030e-03,5.793774188707945011e-05,1.840330716911454223e+00,4.696070479035959977e+00,-6.068113604780051712e-02,-2.712893009228116426e-08
1.500082196284728013e+02,-1.551596781598410264e-03,-4.568210177608493516e-03,5.369005379162010021e-05,1.625066016190377161e+00,4.784518247581661221e+00,-5.623231683576503798e-02,-2.712870724981011019e-08
1.800098635541673389e+02,-1.342871086492656175e-03,-4.643258799066670404e-03,4.933187719502183971e-05,1.406457007816018345e+00,4.863120475776527840e+00,-5.166777741180976491e-02,-2.712848219802403226e-08
2.100115074798619048e+02,-1.131397149444907969e-03,-4.708805634793210987e-03,4.487274432549970667e-05,1.184969626247560415e+00,4.931771001783859631e+00,-4.699750136207930806e-02,-2.712825544850186275e-08
2.400131514055564708e+02,-9.176209274665482907e-04,-4.764771485068410029e-03,4.032230380024338261e-05,9.610709448847896130e-01,4.990386875719697635e+00,-4.223159417279547662e-02,-2.712802749945602315e-08
2.700147953312510367e+02,-7.019882878196533798e-04,-4.811099034959742671e-03,3.569029313369138456e-05,7.352279431284926003e-01,5.038908068747832480e+00,-3.738025443677812226e-02,-2.712779883377567552e-08
3.000164392569456027e+02,-4.849438765098251650e-04,-4.847752511238073887e-03,3.098651199670461327e-05,5.079063212955990947e-01,5.077297113750745439e+00,-3.245374584642132798e-02,-2.712756991733756998e-08
3.300180831826401686e+02,-2.669300358632147627e-04,-4.874717279546671167e-03,2.622079632574462313e-05,2.795693669426939643e-01,5.105538683424283519e+00,-2.746237007692228088e-02,-2.712734119758168608e-08
3.600197271083346777e+02,-4.838577395083361581e-05,-4.891999387492010007e-03,2.140299336742371814e-05,5.067687549181874168e-02,5.123639111733480966e+00,-2.241644064917281895e-02,-2.712711310234568235e-08
3.900213710340292437e+02,1.702542119871488905e-04,-4.899625059343395116e-03,1.654293773021361737e-05,-1.783158725867980410e-01,5.131625864685841698e+00,-1.732625784749905126e-02,-2.712688603894882687e-08
4.200230149597238096e+02,3.885604565487266464e-04,-4.897640147984497899e-03,1.165042850184309872e-05,-4.069590763924283983e-01,5.129546966332384272e+00,-1.220208475355114529e-02,-2.712666039351347753e-08
4.500246588854183756e+02,6.061095905933431855e-04,-4.886109549660304710e-03,6.735207478135033708e-06,-6.348093199482013338e-01,5.117470385802433519e+00,-7.054124444260029096e-03,-2.712643653051006987e-08
4.800263028111129415e+02,8.224851485822406646e-04,-4.865116586914150151e-03,1.806938536853419194e-06,-8.614304177696043840e-01,5.095483391022266773e+00,-1.892498389021058909e-03,-2.712621479250984298e-08
5.100279467368075075e+02,1.037278318814403898e-03,-4.834762364918006664e-03,-3.124811821346213417e-06,-1.086394200624644091e+00,5.063691874567188833e+00,3.272773930755678348e-03,-2.712599550012837287e-08
5.400295906625020734e+02,1.250088636972392911e-03,-4.795165106171821873e-03,-8.050592753463830075e-06,-1.309281241919577177e+00,5.022219656858389669e+00,8.431794167789597588e-03,-2.712577895214237034e-08
5.700312345881966394e+02,1.460524623785043304e-03,-4.746459468290579672e-03,-1.296108617465375392e-05,-1.529681525555403043e+00,4.971207771646727558e+00,1.357480301914950477e-02,-2.712556542576146941e-08
6.000328785138912053e+02,1.668204367963045404e-03,-4.688795849317365511e-03,-1.784712268610344740e-05,-1.747195056465867591e+00,4.910813738431870412e+00,1.869219690832900349e-02,-2.712535517703711259e-08
6.300345224395857713e+02,1.872756055868973887e-03,-4.622339684702806220e-03,-2.269969634579442912e-05,-1.961432415367749815e+00,4.841210826153191427e+00,2.377454345541368114e-02,-2.712514844139062961e-08
6.600361663652803372e+02,2.073818449646236753e-03,-4.547270739781086174e-03,-2.750997830481766642e-05,-2.172015259529568532e+00,4.762587312164020759e+00,2.881259575908594328e-02,-2.712494543424316523e-08
6.900378102909749032e+02,2.271041315753058801e-03,-4.463782401255630625e-03,-3.226932933819200443e-05,-2.378576771596957684e+00,4.675145740168654918e+00,3.379730552078677452e-02,-2.712474635173102837e-08
7.200394542166693554e+02,2.464085806029784990e-03,-4.372080970887584281e-03,-3.696931130453907693e-05,-2.580762058703782724e+00,4.579102180466473548e+00,3.871983504701461548e-02,-2.712455137149064014e-08
7.500410981423639214e+02,2.652624793572694230e-03,-4.272384964261632945e-03,-4.160169757353377785e-05,-2.778228504249829367e+00,4.474685495513813116e+00,4.357156817052313530e-02,-2.712436065349849278e-08
7.800427420680584873e+02,2.836343165797641092e-03,-4.164924417189824757e-03,-4.615848246381613223e-05,-2.970646074841212236e+00,4.362136613485504633e+00,4.834412013512514456e-02,-2.712417434095258339e-08
8.100443859937530533e+02,3.014938077154693218e-03,-4.049940202007851556e-03,-5.063188973706577215e-05,-3.157697584971243199e+00,4.241707812197290650e+00,5.302934649196762440e-02,-2.712399256118273609e-08
8.400460299194476192e+02,3.188119164003478875e-03,-3.927683355722145706e-03,-5.501438019625443538e-05,-3.339078922070275901e+00,4.113662015440198161e+00,5.761935105756704062e-02,-2.712381542657894025e-08
8.700476738451421852e+02,3.355608724180749163e-03,-3.798414421682196496e-03,-5.929865843776054599e-05,-3.514499234575926945e+00,3.978272103480552158e+00,6.210649298564139414e-02,-2.712364303552714980e-08
9.000493177708367512e+02,3.517141863789711737e-03,-3.662402806182165661e-03,-6.347767880810788383e-05,-3.683681085672987354e+00,3.835820239196226833e+00,6.648339300590484779e-02,-2.712347547334413962e-08
9.300509616965313171e+02,3.672466613717579893e-03,-3.519926151140501634e-03,-6.754465061663530371e-05,-3.846360575328166664e+00,3.686597211052170753e+00,7.074293888356110449e-02,-2.712331281320318681e-08
9.600526056222258831e+02,3.821344018346286252e-03,-3.371269723766427522e-03,-7.149304265547103501e-05,-4.002287433201318301e+00,3.530901793867161853e+00,7.487829015330180193e-02,-2.712315511704422416e-08
9.900542495479204490e+02,3.963548198863835019e-03,-3.216725823898578841e-03,-7.531658707782891860e-05,-4.151225084954633715e+00,3.369040128089504815e+00,7.888288218124291096e-02,-2.712300243646226849e-08
1.020055893473615015e+03,4.098866393512816571e-03,-3.056593209493869111e-03,-7.900928268491706177e-05,-4.292950694406955314e+00,3.201325118082372079e+00,8.275042960747082399e-02,-2.712285481356997152e-08
1.050057537399309467e+03,4.227098977030325881e-03,-2.891176540553746371e-03,-8.256539767070026335e-05,-4.427255183894182267e+00,3.028075849719567003e+00,8.647492922077132382e-02,-2.712271228182953857e-08
1.080059181325004147e+03,4.348059461441925073e-03,-2.720785841600286727e-03,-8.597947187243610201e-05,-4.553943235100833320e+00,2.849617027409468761e+00,9.005066231573026492e-02,-2.712257486685149719e-08
1.110060825250698599e+03,4.461574480273360413e-03,-2.545735982655569253e-03,-8.924631857334987543e-05,-4.672833272524178128e+00,2.666278430498401963e+00,9.347219658076631743e-02,-2.712244258715746024e-08
1.140062469176393279e+03,4.567483758139055661e-03,-2.366346178533948984e-03,-9.236102590206874416e-05,-4.783757431622718492e+00,2.478394388854039398e+00,9.673438756382950199e-02,-2.712231545490516953e-08
1.170064113102087731e+03,4.665640067557428813e-03,-2.182939506127652002e-03,-9.531895787153542407e-05,-4.886561513586682004e+00,2.286303277294119418e+00,9.983237976050801654e-02,-2.712219347657432454e-08
1.200065757027782411e+03,4.755909174731291073e-03,-1.995842439250699457e-03,-9.811575509809863655e-05,-4.981104928551085997e+00,2.090347028404885066e+00,1.027616073671683145e-01,-2.712207665361266009e-08
1.230067400953476863e+03,4.838169775917985048e-03,-1.805384400503832511e-03,-1.007473352393611086e-04,-5.067260628952947599e+00,1.890870663186494660e+00,1.055177947395355142e-01,-2.712196498304142601e-08
1.260069044879171543e+03,4.912313425899506383e-03,-1.611897329533085871e-03,-1.032098931871816810e-04,-5.144915034614425231e+00,1.688221838868322999e+00,1.080969565948341482e-01,-2.712185845802055992e-08
1.290070688804865995e+03,4.978244459948631857e-03,-1.415715266975970527e-03,-1.054999010499964302e-04,-5.213967951013973590e+00,1.482750413154695357e+00,1.104953979932722652e-01,-2.712175706837345066e-08
1.320072332730560674e+03,5.035879910573424004e-03,-1.217173953321215585e-03,-1.076141079563663840e-04,-5.274332482088652796e+00,1.274808024090340330e+00,1.127097141322871005e-01,-2.712166080107186461e-08
1.350073976656255127e+03,5.085149420210343697e-03,-1.016610441849703783e-03,-1.095495397093910203e-04,-5.325934938793183804e+00,1.064747684673806205e+00,1.147367899845945366e-01,-2.712156964068153799e-08
1.380075620581949806e+03,5.125995150925634347e-03,-8.143627247749907899e-04,-1.113034983193576219e-04,-5.368714744525638238e+00,8.529233912954592434e-01,1.165737998087093830e-01,-2.712148356976935815e-08
1.410077264507644259e+03,5.158371692076336480e-03,-6.107693716606906603e-04,-1.128735614397452145e-04,-5.402624338416129213e+00,6.396897450336620494e-01,1.182182065582434022e-01,-2.712140256927263022e-08
1.440078908433338711e+03,5.182245966776161117e-03,-4.061691791584030181e-04,-1.142575817294651502e-04,-5.427629077363777199e+00,4.254015848075514139e-01,1.196677612139477320e-01,-2.712132661883170964e-08
1.470080552359033391e+03,5.197597137907922910e-03,-2.009008310831679467e-04,-1.154536861620169695e-04,-5.443707137598763346e+00,2.104136313568087391e-01,1.209205020601566566e-01,-2.712125569708655961e-08
1.500082196284727843e+03,5.204416514323171629e-03,4.697432177220781102e-06,-1.164602753000612372e-04,-5.450849416440444628e+00,-4.919859002735589917e-03,1.219747539250110036e-01,-2.712118978193857030e-08
1.530083840210422522e+03,5.202707457771210686e-03,2.102881359376217174e-04,-1.172760225517713160e-04,-5.449059434819395698e+00,-2.202454319144751538e-01,1.228291274015975432e-01,-2.712112885077809307e-08
1.560085484136116975e+03,5.192485291003749032e-03,4.155348862040636471e-04,-1.178998734232196313e-04,-5.438353241030749352e+00,-4.352107648844929511e-01,1.234825180649353621e-01,-2.712107288067892721e-08
1.590087128061811654e+03,5.173777207407895609e-03,6.201026784090207800e-04,-1.183310447789835023e-04,-5.418759316088245903e+00,-6.494649906356594338e-01,1.239341056975706845e-01,-2.712102184856043737e-08
1.620088771987506107e+03,5.146622182428967768e-03,8.236582009278990008e-04,-1.185690241211176290e-04,-5.390318480952847935e+00,-8.626590149958633935e-01,1.241833535344082085e-01,-2.712097573131794704e-08
1.650090415913200786e+03,5.111070886955490500e-03,1.025870134408300369e-03,-1.186135688946340352e-04,-5.353083805816452490e+00,-1.074445830400717394e+00,1.242300075353051786e-01,-2.712093450592230788e-08
1.680092059838895238e+03,5.067185602751557091e-03,1.226409447936829475e-03,-1.184647058256533864e-04,-5.307120521529926194e+00,-1.284480826084093197e+00,1.240740956918834487e-01,-2.712089814948889991e-08
1.710093703764589918e+03,5.015040139936351692e-03,1.424949693058214992e-03,-1.181227302964360276e-04,-5.252505933175203978e+00,-1.492422096019245137e+00,1.237159273729679237e-01,-2.712086663931682654e-08
1.740095347690284370e+03,4.954719756426612109e-03,1.621167296647983702e-03,-1.175882057595695792e-04,-5.189329335693305012e+00,-1.697930745659236740e+00,1.231560927110354892e-01,-2.712083995289854631e-08
1.770096991615979050e+03,4.886321079175294686e-03,1.814741853623442688e-03,-1.168619631916718659e-04,-5.117691931393598459e+00,-1.900671198507987381e+00,1.223954620300504587e-01,-2.712081806790009336e-08
1.800098635541673502e+03,4.809952026958141599e-03,2.005356420457857572e-03,-1.159451005850618745e-04,-5.037706749084239988e+00,-2.100311503532564572e+00,1.214351853130655468e-01,-2.712080096211223402e-08
1.830100279467368182e+03,4.725731734379159422e-03,2.192697810439826756e-03,-1.148389824739513702e-04,-4.949498564479267060e+00,-2.296523644403299258e+00,1.202766917059786694e-01,-2.712078861337262587e-08
1.860101923393062634e+03,4.633790476686137222e-03,2.376456891593615658e-03,-1.135452394898132055e-04,-4.853203821454076028e+00,-2.488983851520873980e+00,1.189216890518472181e-01,-2.712078099945857204e-08
1.890103567318757314e+03,4.534269594907828355e-03,2.556328888146679537e-03,-1.120657679386802622e-04,-4.748970553637792413e+00,-2.677372917758543025e+00,1.173721634481721399e-01,-2.712077809795079126e-08
1.920105211244451766e+03,4.427321420745360982e-03,2.732013686397414751e-03,-1.104027293912238018e-04,-4.636958305748239084e+00,-2.861376518812947189e+00,1.156303788175659653e-01,-2.712077988606746221e-08
1.950106855170146218e+03,4.313109200571626015e-03,2.903216145799273826e-03,-1.085585502745415497e-04,-4.517338053992633995e+00,-3.040685539018290751e+00,1.136988764802119162e-01,-2.712078634046858873e-08
1.980108499095840898e+03,4.191807017813694615e-03,3.069646416036414180e-03,-1.065359214526565229e-04,-4.390292124774761717e+00,-3.214996403435743666e+00,1.115804747144990283e-01,-2.712079743703003059e-08
2.010110143021535350e+03,4.063599712914818529e-03,3.231020260820623158e-03,-1.043377977807818799e-04,-4.256014110867120337e+00,-3.384011416982397158e+00,1.092782682901809466e-01,-2.712081315058705434e-08
2.040111786947230030e+03,3.928682799994183926e-03,3.387059389089223937e-03,-1.019673976164448909e-04,-4.114708784124451846e+00,-3.547439111311622373e+00,1.067956279563515298e-01,-2.712083345464668955e-08
2.070113430872924710e+03,3.787262379244405418e-03,3.537491794228341327e-03,-9.942820226858538248e-05,-3.966592003733183880e+00,-3.704994600098808544e+00,1.041361998644575043e-01,-2.712085832106857603e-08
2.100115074798618934e+03,3.639555044028887354e-03,3.682052101885146048e-03,-9.672395536374943023e-05,-3.811890618909799411e+00,-3.856399943322768920e+00,1.013039049044810319e-01,-2.712088771971377936e-08
2.130116718724313614e+03,3.485787781563966063e-03,3.820481926865796490e-03,-9.385866210649210510e-05,-3.650842364880200197e+00,-4.001384521063058308e+00,9.830293793032195138e-02,-2.712092161806100224e-08
2.160118362650008294e+03,3.326197865994205520e-03,3.952530239542442411e-03,-9.083658840908767141e-05,-3.483695750892034759e+00,-4.139685417256614208e+00,9.513776684829930441e-02,-2.712095998079014536e-08
2.190120006575702973e+03,3.161032742593928441e-03,4.077953742112250604e-03,-8.766225986362706512e-05,-3.310709938933093621e+00,-4.271047813772924862e+00,9.181313154057653414e-02,-2.712100276933248329e-08
2.220121650501397198e+03,2.990549901754393711e-03,4.196517254963528024e-03,-8.434046052756718050e-05,-3.132154611751687412e+00,-4.395225395074863428e+00,8.833404259320601359e-02,-2.712104994138768034e-08
2.250123294427091878e+03,2.815016741344499723e-03,4.307994113308025175e-03,-8.087623149180013776e-05,-2.948309828700026891e+00,-4.511980763631820324e+00,8.470577979639515309e-02,-2.712110145040742802e-08
2.280124938352786558e+03,2.634710415964148719e-03,4.412166574134047947e-03,-7.727486919833665715e-05,-2.759465867849629550e+00,-4.621085866142344400e+00,8.093389038253086254e-02,-2.712115724504594562e-08
2.310126582278481237e+03,2.449917671544272688e-03,4.508826233421546481e-03,-7.354192347276981758e-05,-2.565923052759531586e+00,-4.722322430504662272e+00,7.702418696547914945e-02,-2.712121726857795285e-08
2.340128226204175462e+03,2.260934663686752291e-03,4.597774453437362963e-03,-6.968319523481536493e-05,-2.367991562214468271e+00,-4.815482413344675194e+00,7.298274514271763103e-02,-2.712128145828468005e-08
2.370129870129870142e+03,2.068066758082130405e-03,4.678822799796134718e-03,-6.570473384843493404e-05,-2.165991221192230309e+00,-4.900368457772008135e+00,6.881590071998548719e-02,-2.712134974480929271e-08
2.400131514055564821e+03,1.871628311294238831e-03,4.751793487829399087e-03,-6.161283407136403730e-05,-1.960251271268276918e+00,-4.976794360885011592e+00,6.453024651636909970e-02,-2.712142205148312971e-08
2.430133157981259046e+03,1.671942430159757687e-03,4.816519837652166389e-03,-5.741403256230974438e-05,-1.751110118622689393e+00,-5.044585550385075834e+00,6.013262870611309208e-02,-2.712149829362490924e-08
2.460134801906953726e+03,1.469340708018776823e-03,4.872846737152460722e-03,-5.311510390268827427e-05,-1.538915057781059081e+00,-5.103579569489062884e+00,5.563014265198448771e-02,-2.712157837781552969e-08
2.490136445832648405e+03,1.264162935971055099e-03,4.920631111955028544e-03,-4.872305608857107153e-05,-1.324021969198519333e+00,-5.153626569146125824e+00,5.103012818375879389e-02,-2.712166220115160196e-08
