# N, dt, tmax
# 2, 2253.0864197530864, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
2.267080745341615057e+03,2.653309808358341598e-02,1.072575661492431061e-02,-6.381897527226167112e-04,-2.778945954983129241e+01,-1.123362898116267594e+01,6.684085010553281192e-01,9.766816121052724632e-08
4.534161490683230113e+03,5.350696678230699305e-02,2.680897901024087773e-02,-1.308494961236252160e-03,-5.604056052357795181e+01,-2.807840363874870704e+01,1.370453148060046811e+00,9.626634941153052593e-08
6.801242236024845624e+03,8.015945112253872185e-02,4.273138480546502527e-02,-1.970941690611009711e-03,-8.395505935602459147e+01,-4.475474691342078160e+01,2.064267211230752075e+00,9.613069526888332435e-08
9.068322981366460226e+03,1.066727421235094952e-01,5.857959395219093646e-02,-2.629965985701815910e-03,-1.117237739434949049e+02,-6.135338027439640030e+01,2.754496785368317546e+00,9.609830177396272160e-08
1.133540372670807483e+04,1.331089000703626901e-01,7.438544570066815687e-02,-3.287088603519272827e-03,-1.394117031707105241e+02,-7.790765058355049177e+01,3.442734636432381201e+00,9.608689087693996348e-08
1.360248447204969125e+04,1.594961088910966662e-01,9.016394320442989996e-02,-3.943002436074575026e-03,-1.670483654951315771e+02,-9.443327140463337344e+01,4.129706465374140656e+00,9.608188081582896931e-08
1.586956521739130585e+04,1.858495021803676095e-01,1.059233246369550574e-01,-4.598080293929706144e-03,-1.946496110981133256e+02,-1.109388709946219080e+02,4.815802735606474982e+00,9.607934389258521094e-08
1.813664596273292045e+04,2.121781367596410062e-01,1.216685950609733696e-01,-5.252545599525204612e-03,-2.222249256481959492e+02,-1.274296914096014604e+02,5.501257448784763859e+00,9.607792398691180312e-08
2.040372670807453687e+04,2.384878606341802876e-01,1.374030215851261838e-01,-5.906542763875061164e-03,-2.497804340579397433e+02,-1.439091544581805522e+02,6.186221853889401601e+00,9.607706800371659775e-08
2.267080745341614966e+04,2.647826683807315007e-01,1.531288542929777341e-01,-6.560170505870242114e-03,-2.773203200502011327e+02,-1.603796167670144541e+02,6.870799344222543681e+00,9.607652153650212252e-08
2.493788819875776608e+04,2.910654094653577495e-01,1.688477086210543043e-01,-7.213499288119521249e-03,-3.048475680153308645e+02,-1.768427702647223896e+02,7.555063718848670007e+00,9.607615639066857856e-08
2.720496894409938250e+04,3.173381877617096336e-01,1.845607835130889662e-01,-7.866581161723645854e-03,-3.323643814469250515e+02,-1.932998706658940193e+02,8.239069493525954968e+00,9.607590316754630495e-08
2.947204968944099528e+04,3.436026008282732080e-01,2.002689932694654285e-01,-8.519455667410909955e-03,-3.598724335490246062e+02,-2.097518755637003096e+02,8.922858081264896768e+00,9.607572205756771106e-08
3.173913043478261170e+04,3.698598903307627195e-01,2.159730510520693481e-01,-9.172153547868624329e-03,-3.873730247811170102e+02,-2.261995318887601911e+02,9.606461680441379158e+00,9.607558910631474234e-08
3.400621118012422812e+04,3.961110404639902605e-01,2.316735238601088653e-01,-9.824699178139224831e-03,-4.148671859403536359e+02,-2.426434334881061545e+02,1.028990582027380540e+01,9.607548930929477427e-08
3.627329192546584090e+04,4.223568445489560563e-01,2.473708699241163045e-01,-1.047711221095465502e-02,-4.423557479120603944e+02,-2.590840602898190355e+02,1.097321108406524459e+01,9.607541294092178888e-08
3.854037267080745369e+04,4.485979514036242399e-01,2.630654648596530976e-01,-1.112940872284820699e-02,-4.698393902362030303e+02,-2.755218056951298990e+02,1.165639430958452394e+01,9.607535350847186825e-08
4.080745341614907375e+04,4.748348984369358816e-01,2.787576204052373274e-01,-1.178160203241563828e-02,-4.973186757684264307e+02,-2.919569962036022162e+02,1.233946944607258089e+01,9.607530656451362101e-08
4.307453416149068653e+04,5.010681357808000058e-01,2.944475981323763092e-01,-1.243370329717999150e-02,-5.247940759547126390e+02,-3.083899057723439796e+02,1.302244817936927745e+01,9.607526899290825776e-08
4.534161490683229931e+04,5.272980442229368014e-01,3.101356196642470753e-01,-1.308572195725763582e-02,-5.522659896133567372e+02,-3.248207665185507835e+02,1.370534039658734926e+01,9.607523856607094882e-08
4.760869565217391937e+04,5.535249487582779571e-01,3.258218744182879156e-01,-1.373766607071114088e-02,-5.797347571280364491e+02,-3.412497768287141753e+02,1.438815453734448724e+01,9.607521366283766226e-08
4.987577639751553215e+04,5.797491289837704009e-01,3.415065255594432192e-01,-1.438954257084558951e-02,-6.072006713348175708e+02,-3.576771075937570004e+02,1.507089786324279679e+01,9.607519308425126072e-08
5.214285714285714494e+04,6.059708271797230594e-01,3.571897146384039878e-01,-1.504135746628252820e-02,-6.346639859861572859e+02,-3.741029070668985241e+02,1.575357666741642682e+01,9.607517593063102734e-08
5.440993788819876499e+04,6.321902546692769187e-01,3.728715652486898624e-01,-1.569311599843412064e-02,-6.621249224115008474e+02,-3.905273046939011579e+02,1.643619643946220776e+01,9.607516151790866729e-08
5.667701863354037778e+04,6.584075968783008603e-01,3.885521859415435597e-01,-1.634482276681839541e-02,-6.895836748167670294e+02,-4.069504141659878655e+02,1.711876199668869347e+01,9.607514931966471821e-08
