# N, dt, tmax
# 2, 168.6691312384473, 365000
# t, xSun, ySun, zSun, xJup, yJup, zJup, E
0.000000000000000000e+00,-2.538538502120102781e-03,-4.054773079123795421e-03,7.363862678302768978e-05,2.658740144031779717e+00,4.246769529554976330e+00,-7.712546924771697399e-02,-2.712978880124756464e-08
1.687471104946833123e+02,-1.409710972867873934e-03,-4.621463815818900416e-03,5.073678396232171264e-05,1.476461811359434106e+00,4.840293484241456667e+00,-5.313920753497807653e-02,-2.704175534152534485e-08
3.374942209893666245e+02,-1.911062526669158961e-04,-4.898040334734834675e-03,2.462123609486126873e-05,2.001552725383758391e-01,5.129966102216021007e+00,-2.578706950728565025e-02,-2.694984898574774550e-08
5.062413314840499652e+02,1.040142293205434951e-03,-4.879499185629321625e-03,-3.003060556173106169e-06,-1.089393786283303189e+00,5.110547016233225825e+00,3.145257654744086032e-03,-2.686005668882682828e-08
6.749884419787332490e+02,2.212858144981786832e-03,-4.581516230620985737e-03,-3.047852698765716144e-05,-2.317638585429033782e+00,4.798454351868983281e+00,3.192170737822679766e-02,-2.677685036498779795e-08
8.437355524734165328e+02,3.266814925145084935e-03,-4.035602681614655456e-03,-5.632679964223121730e-05,-3.421500984661637546e+00,4.226691399799594961e+00,5.899391451757059202e-02,-2.670279418930737854e-08
1.012482662968099930e+03,4.155057373521364207e-03,-3.283737821140790894e-03,-7.932295329163467439e-05,-4.351802358132537130e+00,3.439225192074478521e+00,8.307895274524730589e-02,-2.663879813601175928e-08
1.181229773462783214e+03,4.844128715829378040e-03,-2.373600294041162961e-03,-9.852039636490565809e-05,-5.073501728997348081e+00,2.485991991999457085e+00,1.031854086918648633e-01,-2.658464580736244255e-08
1.349976883957466498e+03,5.313022861193333370e-03,-1.354910296235771125e-03,-1.132426218430565101e-04,-5.564598352719795749e+00,1.419066282885001584e+00,1.186047422397139978e-01,-2.653951034024616415e-08
1.518723994452149782e+03,5.551580008345066361e-03,-2.769307165913850732e-04,-1.230576912136549549e-04,-5.814451354062219579e+00,2.900435871672135124e-01,1.288845622740654451e-01,-2.650233335629629788e-08
1.687471104946833066e+03,5.558816819727291532e-03,8.130703008596661119e-04,-1.277472609258974471e-04,-5.822030833719762377e+00,-8.515697701690079224e-01,1.337961865183940335e-01,-2.647205519681390688e-08
1.856218215441516350e+03,5.341464451565138341e-03,1.870670471206597671e-03,-1.272774084437342326e-04,-5.594386673053905135e+00,-1.959248076756771928e+00,1.333040861799288379e-01,-2.644773167740754200e-08
2.024965325936199861e+03,4.912830776840504225e-03,2.854720068729275570e-03,-1.217749486772687437e-04,-5.145456882498249840e+00,-2.989893137474498364e+00,1.275410809468770501e-01,-2.642857845902853088e-08
2.193712436430882917e+03,4.292007647992469171e-03,3.727560287437991365e-03,-1.115106047410588191e-04,-4.495237327572000119e+00,-3.904062974515852602e+00,1.167907128699073455e-01,-2.641397397919103337e-08
2.362459546925566428e+03,3.503391821099407014e-03,4.455202453990265640e-03,-9.688903379072999348e-05,-3.669279968474121301e+00,-4.666159526168337734e+00,1.014767999148818156e-01,-2.640343919307791702e-08
2.531206657420249485e+03,2.576459184800665783e-03,5.007601663537381703e-03,-7.844491237594191052e-05,-2.698456398580489690e+00,-5.244715239515897132e+00,8.215933595444226134e-02,-2.639660171868378507e-08
2.699953767914932996e+03,1.545709990430906705e-03,5.359135246572480429e-03,-5.684369850986458481e-05,-1.618900481185293172e+00,-5.612894193039811519e+00,5.953528892202952089e-02,-2.639314375944995830e-08
2.868700878409616507e+03,4.506759265404738923e-04,5.489380706769450557e-03,-3.288502135669068866e-05,-4.720157590050942376e-01,-5.749306870379299994e+00,3.444215100356172454e-02,-2.639272670381422979e-08
3.037447988904299564e+03,-6.641600278926157452e-04,5.384269527094996677e-03,-7.505680762829290437e-06,6.956084876178177945e-01,-5.639218600001044024e+00,7.861080198608417363e-03,-2.639488060351803961e-08
3.206195099398983075e+03,-1.749736286504165877e-03,5.037657164489794254e-03,1.822216948943391080e-05,1.832587570569620627e+00,-5.276193890268849884e+00,-1.908500245020781916e-02,-2.639884608495180714e-08
3.374942209893666131e+03,-2.753349750292111847e-03,4.453274048084727293e-03,4.310388365016514910e-05,2.883722860830250312e+00,-4.664139808842497459e+00,-4.514488384897745454e-02,-2.640336586230081751e-08
3.543689320388349643e+03,-3.620481920780887347e-03,3.646882723785983133e-03,6.585422008799352153e-05,3.791914369422477726e+00,-3.819565269625764703e+00,-6.897246524156470937e-02,-2.640645359791497614e-08
3.712436430883032699e+03,-4.297824552634048334e-03,2.648248153039767239e-03,8.515685133664752278e-05,4.501329666873394864e+00,-2.773644626608751107e+00,-8.918909010007174121e-02,-2.640522906507805824e-08
3.881183541377716210e+03,-4.737651378356549925e-03,1.502258679556320309e-03,9.975751838480194931e-05,4.961982612256676362e+00,-1.573391719180467385e+00,-1.044811093379716394e-01,-2.639598940528235572e-08
4.049930651872399721e+03,-4.903288320804086858e-03,2.683257689187444617e-04,1.085889115807619500e-04,5.135462584237464156e+00,-2.810311889721757161e-01,-1.137306754163344424e-01,-2.637472297227088487e-08
4.218677762367083233e+03,-4.774823936435818733e-03,-9.827488390235124271e-04,1.109114462145640461e-04,5.000915317960825668e+00,1.029282710358834896e+00,-1.161631837519916249e-01,-2.633814628527207829e-08
4.387424872861765834e+03,-4.353599464702293670e-03,-2.174705556873192391e-03,1.064383625965802430e-04,4.559745561539495284e+00,2.277679444561832245e+00,-1.114782963757268847e-01,-2.628499332082724610e-08
4.556171983356449346e+03,-3.663859357228224645e-03,-3.233814959068409545e-03,9.540583476719570119e-05,3.837345758992267264e+00,3.386938446222111487e+00,-9.992337034027978793e-02,-2.621690329380537977e-08
4.724919093851132857e+03,-2.750591676839019006e-03,-4.097146447947435516e-03,7.855899923689770893e-05,2.880834190595860544e+00,4.291149308169791787e+00,-8.227882491112992192e-02,-2.613826909542653852e-08
4.893666204345816368e+03,-1.673897839326268788e-03,-4.718984757787592077e-03,5.705263961336122600e-05,1.753158117833521379e+00,4.942432113645504721e+00,-5.975412353853854636e-02,-2.605500564490509354e-08
5.062413314840498970e+03,-5.014760390574593552e-04,-5.073923961158448986e-03,3.229586680005155051e-05,5.252212937477958032e-01,5.314177946101708905e+00,-3.382509955074051999e-02,-2.597290358380574524e-08
5.231160425335182481e+03,6.987623637051548764e-04,-5.156457648936355748e-03,5.785219777929809411e-06,-7.318492691640620107e-01,5.400619663943228232e+00,-6.059154136438192097e-03,-2.589639014735430272e-08
5.399907535829865992e+03,1.864420955238532684e-03,-4.978000722327482336e-03,-2.103586295356795616e-05,-1.952702641668359274e+00,5.213712672239425139e+00,2.203192634356031590e-02,-2.582807955571965229e-08
5.568654646324549503e+03,2.942101463184961657e-03,-4.562710355858125288e-03,-4.687233339500571604e-05,-3.081412104426064946e+00,4.778758005276683818e+00,4.909177242640339750e-02,-2.576897305857498719e-08
5.737401756819233015e+03,3.888843478657852404e-03,-3.943272827316643414e-03,-7.062724630880763254e-05,-4.072983041986040220e+00,4.129989659837913329e+00,7.397149772076325180e-02,-2.571895257321947676e-08
5.906148867313915616e+03,4.672111100210148832e-03,-3.157345054960434411e-03,-9.141624157749767780e-05,-4.893338954335668234e+00,3.306847636611649044e+00,9.574486701525745935e-02,-2.567728011231666028e-08
6.074895977808599127e+03,5.268958113097858137e-03,-2.244894283658739609e-03,-1.085599168206554613e-04,-5.518447106796108059e+00,2.351191658541395224e+00,1.137003077332769119e-01,-2.564297108140074048e-08
6.243643088303282639e+03,5.664866669154427353e-03,-1.246395135903400481e-03,-1.215653337625947298e-04,-5.933102220545276140e+00,1.305412850892238241e+00,1.273215406137419847e-01,-2.561502414556524816e-08
6.412390198797966150e+03,5.852578965038338077e-03,-2.017142893768336664e-04,-1.301045116793257813e-04,-6.129702829981818368e+00,2.112656074915242599e-01,1.362650548071573375e-01,-2.559254001817625027e-08
6.581137309292648752e+03,5.831096191845790144e-03,8.505159258914360421e-04,-1.339946324042396711e-04,-6.107202831874847249e+00,-8.907884727442000328e-01,1.403393755739373860e-01,-2.557476936932735706e-08
6.749884419787332263e+03,5.604921400029987122e-03,1.873215285166360267e-03,-1.331824205076339489e-04,-5.870318499387291666e+00,-1.961913389505925753e+00,1.394887048540872365e-01,-2.556112113941972912e-08
6.918631530282015774e+03,5.183565801003514606e-03,2.831013061129664110e-03,-1.277337513363003500e-04,-5.429011406700440467e+00,-2.965063585845753913e+00,1.337820372399170232e-01,-2.555115077408361421e-08
7.087378640776699285e+03,4.581307563019623719e-03,3.690364747826212211e-03,-1.178287392938658692e-04,-4.798235803705129143e+00,-3.865106199086934868e+00,1.234080156828893521e-01,-2.554453820163087572e-08
7.256125751271382796e+03,3.817175325172769695e-03,4.419728980455152334e-03,-1.037621038832930000e-04,-3.997921349378159572e+00,-4.629006357895610435e+00,1.086753148684977965e-01,-2.554105828043585562e-08
7.424872861766065398e+03,2.915114967881861363e-03,4.989897057438262562e-03,-8.594826971038409692e-05,-3.053147778969051540e+00,-5.226172307458456068e+00,9.001798270864178053e-02,-2.554054102283797973e-08
7.593619972260748909e+03,1.904279111953753600e-03,5.374566737256350479e-03,-6.493022702029073966e-05,-1.994448111054525352e+00,-5.629056376016039032e+00,6.800472043097509356e-02,-2.554281417362019729e-08
7.762367082755432421e+03,8.193469363086750001e-04,5.551253253883184358e-03,-4.139047130917200990e-05,-8.581436088654816885e-01,-5.814109127539232702e+00,4.335034018912221204e-02,-2.554761643171911907e-08
7.931114193250115932e+03,-2.992689180631794010e-04,5.502623502975881320e-03,-1.616117443603906894e-05,3.134395187037767316e-01,-5.763176722604852920e+00,1.692641778405623576e-02,-2.555446717216009342e-08
8.099861303744799443e+03,-1.405543455990726498e-03,5.218306906451246341e-03,9.771002991179568095e-06,1.472096959531128624e+00,-5.465397528724897924e+00,-1.023366707986010996e-02,-2.556248256160392951e-08
8.268608414239482954e+03,-2.448587589568000655e-03,4.697153267601332505e-03,3.527227410574681858e-05,2.564529990435596041e+00,-4.919566886541889339e+00,-3.694244190423742052e-02,-2.557014775685618903e-08
8.437355524734166465e+03,-3.374387116778961027e-03,3.949745539639372416e-03,5.909019517348146691e-05,3.534166797703120810e+00,-4.136768859790501018e+00,-6.188815883438397031e-02,-2.557510253308498810e-08
8.606102635228848158e+03,-4.128873583814050841e-03,3.000721871804598595e-03,7.991272604477358144e-05,4.324378746964308462e+00,-3.142808231972055832e+00,-8.369665166662157429e-02,-2.557407532315338795e-08
8.774849745723531669e+03,-4.662460739159962619e-03,1.890161764287280610e-03,9.646396846804163039e-05,4.883231641680333190e+00,-1.979662296722090709e+00,-1.010316074404231518e-01,-2.556317085130289983e-08
8.943596856218215180e+03,-4.935711200916167996e-03,6.730948493039110025e-04,1.076329894290671899e-04,5.169420711272816327e+00,-7.049663793126309530e-01,-1.127294896564347698e-01,-2.553867742916612799e-08
9.112343966712898691e+03,-4.925129546287883298e-03,-5.836583343891560416e-04,1.126165553834899101e-04,5.158338007612021769e+00,6.112949804555520839e-01,-1.179490310785513418e-01,-2.549829961338700233e-08
9.281091077207582202e+03,-4.627520378441114801e-03,-1.807420114512500731e-03,1.110412850228144691e-04,4.846636829502943833e+00,1.893002769732085033e+00,-1.162991705221195493e-01,-2.544230458431948282e-08
9.449838187702265714e+03,-4.061372912338025165e-03,-2.927394015197509747e-03,1.030267707923470354e-04,4.253681869665603799e+00,3.066008248093830435e+00,-1.079051632215954765e-01,-2.537386478965641020e-08
9.618585298196949225e+03,-3.264581109086991950e-03,-3.882340455919605637e-03,8.916645382244566681e-05,3.419161395790693003e+00,4.066172096397753677e+00,-9.338855017589796359e-02,-2.529825203100761324e-08
9.787332408691632736e+03,-2.289125406557061815e-03,-4.626243147023909041e-03,7.043217301480391920e-05,2.397517157235689478e+00,4.845299120250432523e+00,-7.376718756459960114e-02,-2.522128788867944977e-08
9.956079519186316247e+03,-1.194345069205897392e-03,-5.130862576053669966e-03,4.803425098163279644e-05,1.250898175730678963e+00,5.373812645768879293e+00,-5.030870765470194655e-02,-2.514788799294314878e-08
1.012482662968099794e+04,-4.057449458842038448e-05,-5.385274000148883300e-03,2.327719716295039570e-05,4.249572637796675267e-02,5.640270635583615189e+00,-2.437938935572268179e-02,-2.508129859536547969e-08
1.029357374017568145e+04,1.115682574864947096e-03,-5.393341072780957757e-03,-2.558755789390868007e-06,-1.168510955147149089e+00,5.648719689964237567e+00,2.679914734539346269e-03,-2.502307178995735390e-08
1.046232085067036496e+04,2.224684213680563905e-03,-5.170293227509108192e-03,-2.829744911825521694e-05,-2.330024627070415910e+00,5.415110367210707487e+00,2.963735388750954325e-02,-2.497347180279733577e-08
1.063106796116504847e+04,3.244728796207602128e-03,-4.739322943015392142e-03,-5.290953635119963715e-05,-3.398369061476987252e+00,4.963733326716231353e+00,5.541484132762146408e-02,-2.493198136147643388e-08
1.079981507165973198e+04,4.142276805100361670e-03,-4.128714558424874392e-03,-7.552713493269168528e-05,-4.338416620513788402e+00,4.324212191607448297e+00,7.910339962996233709e-02,-2.489771866885527384e-08
1.096856218215441550e+04,4.891411554397283312e-03,-3.369676568306556597e-03,-9.544076497277590061e-05,-5.123023444314749320e+00,3.529233201339092574e+00,9.995995451646520757e-02,-2.486971206973325912e-08
1.113730929264909901e+04,5.473018678684361815e-03,-2.494843712324494589e-03,-1.120872136224251685e-04,-5.732170088380031281e+00,2.612976374202169438e+00,1.173946246006191130e-01,-2.484705181852674208e-08
1.130605640314378252e+04,5.873930975680431710e-03,-1.537324602434206322e-03,-1.250343582259651632e-04,-6.152065873836577659e+00,1.610118038976326771e+00,1.309548259051364349e-01,-2.482895862589526649e-08
1.147480351363846603e+04,6.086178411442239033e-03,-5.301506635851452320e-04,-1.339666753442225050e-04,-6.374363379845038757e+00,5.552536825743277227e-01,1.403100947268222931e-01,-2.481480405221184333e-08
1.164355062413314772e+04,6.106411985770526796e-03,4.940049858570896846e-04,-1.386735183521873097e-04,-6.395555028614175797e+00,-5.173964807518840470e-01,1.452398101699719224e-01,-2.480410655862422313e-08
1.181229773462783123e+04,5.935528683398874628e-03,1.502947893502588894e-03,-1.390412262525036156e-04,-6.216580277756232675e+00,-1.574113567907696076e+00,1.456249293064482420e-01,-2.479651686757229337e-08
1.198104484512251474e+04,5.578503129308937103e-03,2.465011378617494586e-03,-1.350495611994160811e-04,-5.842649304359004425e+00,-2.581731457825796383e+00,1.414442560138001181e-01,-2.479179899921815554e-08
